colour_name,colour,x,y,latitude,longitude
green,"[96, 184, 23]",1355,1270,53.3320577653487,-6.272504815017782
green,"[96, 184, 23]",1342,1270,53.33205824420757,-6.273893480938353
green,"[96, 184, 23]",1329,1270,53.332058723066446,-6.275282146858924
green,"[96, 184, 23]",1316,1270,53.33205920192531,-6.2766708127794955
green,"[96, 184, 23]",1303,1270,53.332059680784184,-6.278059478700067
green,"[96, 184, 23]",1290,1270,53.332060159643056,-6.2794481446206385
green,"[96, 184, 23]",1277,1270,53.33206063850193,-6.28083681054121
green,"[96, 184, 23]",1265,1270,53.332061080525506,-6.282118656006353
green,"[96, 184, 23]",1252,1270,53.33206155938438,-6.283507321926924
green,"[96, 184, 23]",1239,1270,53.33206203824325,-6.284895987847495
green,"[96, 184, 23]",1226,1270,53.33206251710212,-6.2862846537680666
green,"[96, 184, 23]",1213,1270,53.332062995960996,-6.287673319688638
green,"[96, 184, 23]",1200,1270,53.33206347481986,-6.28906198560921
green,"[96, 184, 23]",1187,1270,53.332063953678734,-6.290450651529781
green,"[96, 184, 23]",1175,1270,53.33206439570231,-6.291732496994924
white,"[255, 255, 255]",1162,1270,53.33206487456118,-6.2931211629154955
green,"[96, 184, 23]",1149,1270,53.332065353420056,-6.294509828836067
green,"[96, 184, 23]",1136,1270,53.33206583227893,-6.295898494756638
green,"[96, 184, 23]",1123,1270,53.3320663111378,-6.297287160677209
green,"[96, 184, 23]",1110,1270,53.332066789996674,-6.298675826597781
green,"[96, 184, 23]",1097,1270,53.332067268855546,-6.300064492518352
green,"[96, 184, 23]",1085,1270,53.332067710879116,-6.301346337983495
green,"[96, 184, 23]",1072,1270,53.33206818973799,-6.302735003904067
red,"[235, 52, 0]",1059,1270,53.33206866859686,-6.304123669824638
green,"[96, 184, 23]",1046,1270,53.332069147455734,-6.305512335745209
green,"[96, 184, 23]",1033,1270,53.332069626314606,-6.30690100166578
green,"[96, 184, 23]",1020,1270,53.33207010517348,-6.308289667586352
white,"[255, 255, 255]",1007,1270,53.33207058403235,-6.309678333506923
green,"[96, 184, 23]",995,1270,53.33207102605592,-6.310960178972066
green,"[96, 184, 23]",982,1270,53.33207150491479,-6.312348844892638
green,"[96, 184, 23]",969,1270,53.332071983773666,-6.313737510813209
red,"[235, 52, 0]",956,1270,53.33207246263254,-6.315126176733781
green,"[96, 184, 23]",943,1270,53.33207294149141,-6.316514842654351
red,"[235, 52, 0]",930,1270,53.332073420350284,-6.317903508574923
green,"[96, 184, 23]",917,1270,53.332073899209156,-6.319292174495494
red,"[235, 52, 0]",905,1270,53.33207434123273,-6.320574019960637
red,"[235, 52, 0]",892,1270,53.3320748200916,-6.321962685881209
red,"[235, 52, 0]",879,1270,53.33207529895047,-6.32335135180178
green,"[96, 184, 23]",866,1270,53.332075777809344,-6.324740017722352
red,"[235, 52, 0]",853,1270,53.332076256668216,-6.3261286836429225
red,"[235, 52, 0]",840,1270,53.33207673552709,-6.327517349563494
green,"[96, 184, 23]",827,1270,53.33207721438596,-6.3289060154840655
green,"[96, 184, 23]",815,1270,53.33207765640954,-6.330187860949208
green,"[96, 184, 23]",802,1270,53.33207813526841,-6.33157652686978
green,"[96, 184, 23]",789,1270,53.33207861412728,-6.332965192790351
green,"[96, 184, 23]",776,1270,53.332079092986156,-6.334353858710923
green,"[96, 184, 23]",763,1270,53.33207957184502,-6.3357425246314945
green,"[96, 184, 23]",750,1270,53.332080050703894,-6.337131190552065
white,"[255, 255, 255]",737,1270,53.33208052956277,-6.338519856472637
green,"[96, 184, 23]",725,1270,53.33208097158634,-6.3398017019377795
green,"[96, 184, 23]",712,1270,53.332081450445216,-6.341190367858351
green,"[96, 184, 23]",699,1270,53.33208192930409,-6.3425790337789225
green,"[96, 184, 23]",686,1270,53.33208240816296,-6.343967699699494
green,"[96, 184, 23]",673,1270,53.33208288702183,-6.3453563656200656
green,"[96, 184, 23]",660,1270,53.332083365880706,-6.346745031540636
green,"[96, 184, 23]",647,1270,53.33208384473957,-6.348133697461208
green,"[96, 184, 23]",635,1270,53.33208428676315,-6.349415542926351
white,"[255, 255, 255]",622,1270,53.33208476562202,-6.350804208846922
green,"[96, 184, 23]",609,1270,53.33208524448089,-6.352192874767494
green,"[96, 184, 23]",596,1270,53.332085723339766,-6.353581540688065
green,"[96, 184, 23]",583,1270,53.33208620219864,-6.354970206608637
green,"[96, 184, 23]",570,1270,53.33208668105751,-6.356358872529208
green,"[96, 184, 23]",557,1270,53.332087159916384,-6.357747538449779
green,"[96, 184, 23]",545,1270,53.33208760193995,-6.359029383914922
green,"[96, 184, 23]",532,1270,53.332088080798826,-6.360418049835493
green,"[96, 184, 23]",519,1270,53.3320885596577,-6.361806715756065
green,"[96, 184, 23]",506,1270,53.33208903851657,-6.363195381676636
green,"[96, 184, 23]",493,1270,53.332089517375444,-6.364584047597208
green,"[96, 184, 23]",480,1270,53.332089996234316,-6.365972713517779
green,"[96, 184, 23]",467,1270,53.33209047509319,-6.36736137943835
green,"[96, 184, 23]",455,1270,53.33209091711676,-6.368643224903493
green,"[96, 184, 23]",442,1270,53.33209139597563,-6.370031890824064
green,"[96, 184, 23]",429,1270,53.332091874834504,-6.371420556744636
green,"[96, 184, 23]",416,1270,53.332092353693376,-6.372809222665207
green,"[96, 184, 23]",403,1270,53.33209283255225,-6.374197888585779
green,"[96, 184, 23]",390,1270,53.33209331141112,-6.37558655450635
green,"[96, 184, 23]",377,1270,53.332093790269994,-6.376975220426922
green,"[96, 184, 23]",365,1270,53.33209423229357,-6.378257065892064
green,"[96, 184, 23]",352,1270,53.33209471115244,-6.379645731812635
green,"[96, 184, 23]",1921,1257,53.332866154771004,-6.212043283561542
green,"[96, 184, 23]",1908,1257,53.33286663362988,-6.213431949482113
green,"[96, 184, 23]",1895,1257,53.33286711248875,-6.214820615402685
green,"[96, 184, 23]",1883,1257,53.33286755451232,-6.216102460867827
red,"[235, 52, 0]",1870,1257,53.33286803337119,-6.217491126788398
red,"[235, 52, 0]",1857,1257,53.332868512230064,-6.21887979270897
green,"[96, 184, 23]",1844,1257,53.33286899108894,-6.220268458629541
green,"[96, 184, 23]",1831,1257,53.33286946994781,-6.221657124550113
green,"[96, 184, 23]",1818,1257,53.33286994880668,-6.223045790470684
green,"[96, 184, 23]",1805,1257,53.332870427665554,-6.224434456391256
green,"[96, 184, 23]",1793,1257,53.332870869689124,-6.225716301856398
green,"[96, 184, 23]",1780,1257,53.332871348548,-6.227104967776969
green,"[96, 184, 23]",1767,1257,53.33287182740687,-6.228493633697541
red,"[235, 52, 0]",1754,1257,53.33287230626574,-6.2298822996181125
green,"[96, 184, 23]",1741,1257,53.332872785124614,-6.231270965538684
green,"[96, 184, 23]",1728,1257,53.33287326398349,-6.2326596314592555
green,"[96, 184, 23]",1715,1257,53.33287374284236,-6.234048297379827
green,"[96, 184, 23]",1703,1257,53.332874184865936,-6.23533014284497
green,"[96, 184, 23]",1690,1257,53.33287466372481,-6.2367188087655405
green,"[96, 184, 23]",1677,1257,53.33287514258368,-6.238107474686112
green,"[96, 184, 23]",1664,1257,53.33287562144255,-6.239496140606684
green,"[96, 184, 23]",1651,1257,53.33287610030142,-6.240884806527255
green,"[96, 184, 23]",1638,1257,53.33287657916029,-6.242273472447827
green,"[96, 184, 23]",1625,1257,53.332877058019164,-6.243662138368398
green,"[96, 184, 23]",1613,1257,53.33287750004274,-6.244943983833541
green,"[96, 184, 23]",1600,1257,53.332877978901614,-6.2463326497541125
green,"[96, 184, 23]",1587,1257,53.332878457760486,-6.247721315674683
green,"[96, 184, 23]",1574,1257,53.33287893661936,-6.249109981595255
green,"[96, 184, 23]",1561,1257,53.33287941547823,-6.250498647515826
green,"[96, 184, 23]",1548,1257,53.3328798943371,-6.251887313436398
green,"[96, 184, 23]",1535,1257,53.33288037319597,-6.253275979356969
green,"[96, 184, 23]",1523,1257,53.332880815219546,-6.254557824822112
green,"[96, 184, 23]",1510,1257,53.33288129407842,-6.255946490742684
green,"[96, 184, 23]",1497,1257,53.33288177293729,-6.257335156663254
green,"[96, 184, 23]",1484,1257,53.332882251796164,-6.258723822583826
green,"[96, 184, 23]",1471,1257,53.33288273065504,-6.260112488504397
green,"[96, 184, 23]",1458,1257,53.33288320951391,-6.261501154424969
green,"[96, 184, 23]",1445,1257,53.33288368837278,-6.26288982034554
green,"[96, 184, 23]",1433,1257,53.33288413039635,-6.264171665810683
green,"[96, 184, 23]",1420,1257,53.332884609255224,-6.265560331731255
green,"[96, 184, 23]",1407,1257,53.3328850881141,-6.266948997651825
green,"[96, 184, 23]",1394,1257,53.33288556697297,-6.268337663572397
green,"[96, 184, 23]",1381,1257,53.33288604583184,-6.269726329492968
red,"[235, 52, 0]",1368,1257,53.332886524690714,-6.27111499541354
green,"[96, 184, 23]",1355,1257,53.33288700354959,-6.272503661334111
green,"[96, 184, 23]",1342,1257,53.33288748240846,-6.273892327254683
green,"[96, 184, 23]",1329,1257,53.33288796126733,-6.2752809931752545
green,"[96, 184, 23]",1316,1257,53.332888440126204,-6.276669659095825
green,"[96, 184, 23]",1303,1257,53.33288891898507,-6.278058325016397
green,"[96, 184, 23]",1290,1257,53.33288939784394,-6.279446990936968
green,"[96, 184, 23]",1277,1257,53.332889876702815,-6.28083565685754
green,"[96, 184, 23]",1265,1257,53.33289031872639,-6.2821175023226825
green,"[96, 184, 23]",1252,1257,53.332890797585264,-6.283506168243254
green,"[96, 184, 23]",1239,1257,53.33289127644414,-6.2848948341638255
green,"[96, 184, 23]",1226,1257,53.33289175530301,-6.286283500084397
green,"[96, 184, 23]",1213,1257,53.33289223416188,-6.287672166004968
green,"[96, 184, 23]",1200,1257,53.332892713020755,-6.289060831925539
green,"[96, 184, 23]",1187,1257,53.33289319187962,-6.290449497846111
white,"[255, 255, 255]",1175,1257,53.3328936339032,-6.291731343311254
green,"[96, 184, 23]",1162,1257,53.33289411276207,-6.293120009231825
green,"[96, 184, 23]",1149,1257,53.33289459162094,-6.294508675152397
green,"[96, 184, 23]",1136,1257,53.332895070479815,-6.295897341072968
green,"[96, 184, 23]",1123,1257,53.33289554933869,-6.297286006993539
green,"[96, 184, 23]",1110,1257,53.33289602819756,-6.29867467291411
green,"[96, 184, 23]",1097,1257,53.33289650705643,-6.300063338834682
green,"[96, 184, 23]",1085,1257,53.33289694908,-6.301345184299825
green,"[96, 184, 23]",1072,1257,53.332897427938875,-6.302733850220396
green,"[96, 184, 23]",1059,1257,53.33289790679775,-6.304122516140968
green,"[96, 184, 23]",1046,1257,53.33289838565662,-6.305511182061539
green,"[96, 184, 23]",1033,1257,53.33289886451549,-6.306899847982111
green,"[96, 184, 23]",1020,1257,53.332899343374365,-6.308288513902681
green,"[96, 184, 23]",1007,1257,53.33289982223324,-6.309677179823253
green,"[96, 184, 23]",995,1257,53.33290026425681,-6.310959025288396
green,"[96, 184, 23]",982,1257,53.33290074311568,-6.312347691208967
green,"[96, 184, 23]",969,1257,53.33290122197455,-6.313736357129539
green,"[96, 184, 23]",956,1257,53.332901700833425,-6.31512502305011
green,"[96, 184, 23]",943,1257,53.3329021796923,-6.316513688970682
red,"[235, 52, 0]",930,1257,53.33290265855117,-6.3179023548912525
red,"[235, 52, 0]",917,1257,53.33290313741004,-6.319291020811824
green,"[96, 184, 23]",905,1257,53.33290357943362,-6.320572866276967
green,"[96, 184, 23]",892,1257,53.33290405829249,-6.321961532197538
green,"[96, 184, 23]",879,1257,53.33290453715136,-6.32335019811811
green,"[96, 184, 23]",866,1257,53.33290501601023,-6.3247388640386815
red,"[235, 52, 0]",853,1257,53.3329054948691,-6.326127529959253
red,"[235, 52, 0]",840,1257,53.332905973727975,-6.3275161958798245
green,"[96, 184, 23]",827,1257,53.33290645258685,-6.328904861800395
green,"[96, 184, 23]",815,1257,53.332906894610424,-6.330186707265538
red,"[235, 52, 0]",802,1257,53.3329073734693,-6.3315753731861095
green,"[96, 184, 23]",789,1257,53.33290785232817,-6.332964039106681
green,"[96, 184, 23]",776,1257,53.33290833118704,-6.334352705027253
green,"[96, 184, 23]",763,1257,53.332908810045915,-6.335741370947824
green,"[96, 184, 23]",750,1257,53.33290928890478,-6.337130036868396
white,"[255, 255, 255]",737,1257,53.33290976776365,-6.338518702788966
white,"[255, 255, 255]",725,1257,53.33291020978723,-6.339800548254109
white,"[255, 255, 255]",712,1257,53.3329106886461,-6.341189214174681
white,"[255, 255, 255]",699,1257,53.332911167504975,-6.342577880095252
white,"[255, 255, 255]",686,1257,53.33291164636385,-6.343966546015824
white,"[255, 255, 255]",673,1257,53.33291212522272,-6.345355211936395
green,"[96, 184, 23]",660,1257,53.33291260408159,-6.346743877856967
green,"[96, 184, 23]",647,1257,53.332913082940465,-6.348132543777538
green,"[96, 184, 23]",635,1257,53.332913524964034,-6.34941438924268
green,"[96, 184, 23]",622,1257,53.33291400382291,-6.350803055163252
green,"[96, 184, 23]",609,1257,53.33291448268178,-6.352191721083823
green,"[96, 184, 23]",596,1257,53.33291496154065,-6.353580387004395
green,"[96, 184, 23]",583,1257,53.332915440399525,-6.354969052924966
green,"[96, 184, 23]",570,1257,53.3329159192584,-6.356357718845538
green,"[96, 184, 23]",557,1257,53.33291639811727,-6.357746384766109
green,"[96, 184, 23]",545,1257,53.33291684014084,-6.359028230231252
green,"[96, 184, 23]",532,1257,53.33291731899971,-6.360416896151823
green,"[96, 184, 23]",519,1257,53.332917797858585,-6.361805562072394
green,"[96, 184, 23]",506,1257,53.33291827671746,-6.363194227992966
green,"[96, 184, 23]",493,1257,53.33291875557633,-6.364582893913537
green,"[96, 184, 23]",480,1257,53.3329192344352,-6.365971559834109
green,"[96, 184, 23]",467,1257,53.332919713294075,-6.36736022575468
green,"[96, 184, 23]",455,1257,53.33292015531765,-6.368642071219823
green,"[96, 184, 23]",442,1257,53.33292063417652,-6.370030737140394
green,"[96, 184, 23]",429,1257,53.33292111303539,-6.371419403060965
green,"[96, 184, 23]",416,1257,53.33292159189426,-6.372808068981537
green,"[96, 184, 23]",403,1257,53.332922070753135,-6.3741967349021085
green,"[96, 184, 23]",390,1257,53.33292254961201,-6.37558540082268
green,"[96, 184, 23]",377,1257,53.33292302847088,-6.3769740667432515
green,"[96, 184, 23]",365,1257,53.33292347049446,-6.378255912208394
red,"[235, 52, 0]",352,1257,53.33292394935333,-6.379644578128966
green,"[96, 184, 23]",339,1257,53.3329244282122,-6.3810332440495365
green,"[96, 184, 23]",1921,1244,53.33369539297189,-6.212042129877871
green,"[96, 184, 23]",1908,1244,53.33369587183076,-6.213430795798443
green,"[96, 184, 23]",1895,1244,53.333696350689635,-6.2148194617190144
green,"[96, 184, 23]",1883,1244,53.333696792713205,-6.216101307184157
green,"[96, 184, 23]",1870,1244,53.33369727157208,-6.217489973104728
green,"[96, 184, 23]",1857,1244,53.33369775043095,-6.2188786390252995
green,"[96, 184, 23]",1844,1244,53.33369822928982,-6.220267304945871
green,"[96, 184, 23]",1831,1244,53.333698708148695,-6.2216559708664425
green,"[96, 184, 23]",1818,1244,53.33369918700757,-6.223044636787014
green,"[96, 184, 23]",1805,1244,53.33369966586644,-6.2244333027075855
green,"[96, 184, 23]",1793,1244,53.33370010789002,-6.225715148172728
green,"[96, 184, 23]",1780,1244,53.33370058674888,-6.2271038140933
white,"[255, 255, 255]",1767,1244,53.333701065607755,-6.228492480013871
green,"[96, 184, 23]",1754,1244,53.33370154446663,-6.229881145934442
green,"[96, 184, 23]",1741,1244,53.3337020233255,-6.231269811855014
green,"[96, 184, 23]",1728,1244,53.33370250218437,-6.232658477775585
green,"[96, 184, 23]",1715,1244,53.333702981043245,-6.234047143696157
green,"[96, 184, 23]",1703,1244,53.33370342306682,-6.2353289891612995
green,"[96, 184, 23]",1690,1244,53.333703901925695,-6.236717655081871
green,"[96, 184, 23]",1677,1244,53.33370438078457,-6.2381063210024426
green,"[96, 184, 23]",1664,1244,53.33370485964344,-6.239494986923013
green,"[96, 184, 23]",1651,1244,53.333705338502305,-6.240883652843585
green,"[96, 184, 23]",1638,1244,53.33370581736118,-6.242272318764156
green,"[96, 184, 23]",1625,1244,53.33370629622005,-6.243660984684728
green,"[96, 184, 23]",1613,1244,53.33370673824363,-6.244942830149871
green,"[96, 184, 23]",1600,1244,53.3337072171025,-6.246331496070442
green,"[96, 184, 23]",1587,1244,53.33370769596137,-6.247720161991014
green,"[96, 184, 23]",1574,1244,53.333708174820245,-6.249108827911584
green,"[96, 184, 23]",1561,1244,53.33370865367912,-6.250497493832156
green,"[96, 184, 23]",1548,1244,53.33370913253799,-6.251886159752727
green,"[96, 184, 23]",1535,1244,53.333709611396856,-6.253274825673299
green,"[96, 184, 23]",1523,1244,53.33371005342043,-6.254556671138442
green,"[96, 184, 23]",1510,1244,53.333710532279305,-6.255945337059013
green,"[96, 184, 23]",1497,1244,53.33371101113818,-6.257334002979585
green,"[96, 184, 23]",1484,1244,53.33371148999705,-6.258722668900155
green,"[96, 184, 23]",1471,1244,53.33371196885592,-6.260111334820727
green,"[96, 184, 23]",1458,1244,53.333712447714795,-6.261500000741298
green,"[96, 184, 23]",1445,1244,53.33371292657367,-6.26288866666187
green,"[96, 184, 23]",1433,1244,53.33371336859724,-6.264170512127013
green,"[96, 184, 23]",1420,1244,53.33371384745611,-6.265559178047584
green,"[96, 184, 23]",1407,1244,53.33371432631498,-6.266947843968156
green,"[96, 184, 23]",1394,1244,53.333714805173855,-6.268336509888727
green,"[96, 184, 23]",1381,1244,53.33371528403273,-6.269725175809298
green,"[96, 184, 23]",1368,1244,53.3337157628916,-6.2711138417298695
green,"[96, 184, 23]",1355,1244,53.33371624175047,-6.272502507650441
green,"[96, 184, 23]",1342,1244,53.333716720609345,-6.273891173571013
green,"[96, 184, 23]",1329,1244,53.33371719946822,-6.275279839491584
green,"[96, 184, 23]",1316,1244,53.33371767832709,-6.276668505412156
green,"[96, 184, 23]",1303,1244,53.33371815718596,-6.278057171332727
green,"[96, 184, 23]",1290,1244,53.33371863604483,-6.279445837253298
green,"[96, 184, 23]",1277,1244,53.3337191149037,-6.280834503173869
green,"[96, 184, 23]",1265,1244,53.33371955692728,-6.282116348639012
green,"[96, 184, 23]",1252,1244,53.33372003578615,-6.283505014559584
white,"[255, 255, 255]",1239,1244,53.33372051464502,-6.284893680480155
white,"[255, 255, 255]",1226,1244,53.333720993503896,-6.286282346400727
white,"[255, 255, 255]",1213,1244,53.33372147236277,-6.287671012321298
green,"[96, 184, 23]",1200,1244,53.33372195122164,-6.289059678241869
green,"[96, 184, 23]",1187,1244,53.33372243008051,-6.29044834416244
green,"[96, 184, 23]",1175,1244,53.33372287210408,-6.291730189627583
white,"[255, 255, 255]",1162,1244,53.333723350962956,-6.293118855548155
green,"[96, 184, 23]",1149,1244,53.33372382982183,-6.294507521468726
green,"[96, 184, 23]",1136,1244,53.3337243086807,-6.295896187389298
green,"[96, 184, 23]",1123,1244,53.33372478753957,-6.297284853309869
green,"[96, 184, 23]",1110,1244,53.333725266398446,-6.298673519230441
green,"[96, 184, 23]",1097,1244,53.33372574525732,-6.3000621851510115
green,"[96, 184, 23]",1085,1244,53.33372618728089,-6.301344030616154
green,"[96, 184, 23]",1072,1244,53.33372666613976,-6.302732696536726
green,"[96, 184, 23]",1059,1244,53.33372714499863,-6.304121362457297
green,"[96, 184, 23]",1046,1244,53.333727623857506,-6.305510028377869
green,"[96, 184, 23]",1033,1244,53.33372810271638,-6.30689869429844
green,"[96, 184, 23]",1020,1244,53.33372858157525,-6.308287360219012
green,"[96, 184, 23]",1007,1244,53.33372906043412,-6.309676026139583
green,"[96, 184, 23]",995,1244,53.3337295024577,-6.310957871604725
green,"[96, 184, 23]",982,1244,53.333729981316566,-6.312346537525297
green,"[96, 184, 23]",969,1244,53.33373046017544,-6.3137352034458685
green,"[96, 184, 23]",956,1244,53.33373093903431,-6.31512386936644
green,"[96, 184, 23]",943,1244,53.33373141789318,-6.3165125352870115
red,"[235, 52, 0]",930,1244,53.333731896752056,-6.317901201207583
red,"[235, 52, 0]",917,1244,53.33373237561093,-6.3192898671281545
green,"[96, 184, 23]",905,1244,53.333732817634505,-6.3205717125932965
white,"[255, 255, 255]",892,1244,53.33373329649338,-6.321960378513868
white,"[255, 255, 255]",879,1244,53.33373377535225,-6.32334904443444
green,"[96, 184, 23]",866,1244,53.33373425421112,-6.324737710355011
green,"[96, 184, 23]",853,1244,53.33373473306999,-6.326126376275583
green,"[96, 184, 23]",840,1244,53.33373521192886,-6.327515042196154
green,"[96, 184, 23]",827,1244,53.333735690787734,-6.328903708116726
red,"[235, 52, 0]",815,1244,53.33373613281131,-6.3301855535818685
red,"[235, 52, 0]",802,1244,53.33373661167018,-6.331574219502439
white,"[255, 255, 255]",789,1244,53.333737090529056,-6.332962885423011
green,"[96, 184, 23]",776,1244,53.33373756938793,-6.334351551343582
white,"[255, 255, 255]",763,1244,53.3337380482468,-6.335740217264154
white,"[255, 255, 255]",750,1244,53.33373852710567,-6.337128883184725
white,"[255, 255, 255]",737,1244,53.33373900596454,-6.338517549105297
green,"[96, 184, 23]",725,1244,53.333739447988116,-6.33979939457044
green,"[96, 184, 23]",712,1244,53.33373992684699,-6.34118806049101
green,"[96, 184, 23]",699,1244,53.33374040570586,-6.342576726411582
green,"[96, 184, 23]",686,1244,53.33374088456473,-6.343965392332153
green,"[96, 184, 23]",673,1244,53.333741363423606,-6.345354058252725
green,"[96, 184, 23]",660,1244,53.33374184228248,-6.346742724173296
green,"[96, 184, 23]",647,1244,53.33374232114135,-6.348131390093868
green,"[96, 184, 23]",635,1244,53.33374276316492,-6.349413235559011
green,"[96, 184, 23]",622,1244,53.33374324202379,-6.350801901479582
green,"[96, 184, 23]",609,1244,53.333743720882666,-6.352190567400153
green,"[96, 184, 23]",596,1244,53.33374419974154,-6.353579233320724
green,"[96, 184, 23]",583,1244,53.33374467860041,-6.354967899241296
green,"[96, 184, 23]",570,1244,53.33374515745928,-6.356356565161867
green,"[96, 184, 23]",557,1244,53.333745636318156,-6.357745231082439
green,"[96, 184, 23]",545,1244,53.333746078341726,-6.359027076547582
green,"[96, 184, 23]",532,1244,53.3337465572006,-6.360415742468153
green,"[96, 184, 23]",519,1244,53.33374703605947,-6.361804408388724
green,"[96, 184, 23]",506,1244,53.33374751491834,-6.3631930743092955
white,"[255, 255, 255]",493,1244,53.333747993777216,-6.364581740229867
green,"[96, 184, 23]",480,1244,53.33374847263609,-6.3659704061504385
green,"[96, 184, 23]",467,1244,53.33374895149496,-6.36735907207101
green,"[96, 184, 23]",455,1244,53.33374939351854,-6.368640917536153
green,"[96, 184, 23]",442,1244,53.33374987237741,-6.370029583456724
green,"[96, 184, 23]",429,1244,53.333750351236276,-6.371418249377296
white,"[255, 255, 255]",416,1244,53.33375083009515,-6.372806915297867
white,"[255, 255, 255]",403,1244,53.33375130895402,-6.374195581218438
green,"[96, 184, 23]",390,1244,53.33375178781289,-6.37558424713901
green,"[96, 184, 23]",377,1244,53.333752266671766,-6.376972913059581
green,"[96, 184, 23]",365,1244,53.33375270869534,-6.378254758524724
green,"[96, 184, 23]",352,1244,53.333753187554215,-6.3796434244452955
green,"[96, 184, 23]",339,1244,53.33375366641309,-6.381032090365867
green,"[96, 184, 23]",326,1244,53.33375414527196,-6.382420756286438
green,"[96, 184, 23]",1908,1231,53.33452511003165,-6.2134296421147726
green,"[96, 184, 23]",1895,1231,53.33452558889052,-6.214818308035344
green,"[96, 184, 23]",1883,1231,53.33452603091409,-6.216100153500487
green,"[96, 184, 23]",1870,1231,53.334526509772964,-6.2174888194210585
green,"[96, 184, 23]",1857,1231,53.334526988631836,-6.21887748534163
green,"[96, 184, 23]",1844,1231,53.33452746749071,-6.220266151262201
green,"[96, 184, 23]",1831,1231,53.33452794634958,-6.221654817182772
green,"[96, 184, 23]",1818,1231,53.334528425208454,-6.223043483103344
green,"[96, 184, 23]",1805,1231,53.33452890406733,-6.224432149023915
green,"[96, 184, 23]",1793,1231,53.3345293460909,-6.225713994489058
green,"[96, 184, 23]",1780,1231,53.334529824949776,-6.22710266040963
green,"[96, 184, 23]",1767,1231,53.33453030380865,-6.228491326330201
green,"[96, 184, 23]",1754,1231,53.334530782667514,-6.229879992250773
green,"[96, 184, 23]",1741,1231,53.33453126152639,-6.231268658171343
green,"[96, 184, 23]",1728,1231,53.33453174038526,-6.232657324091915
green,"[96, 184, 23]",1715,1231,53.33453221924413,-6.234045990012486
green,"[96, 184, 23]",1703,1231,53.33453266126771,-6.235327835477629
green,"[96, 184, 23]",1690,1231,53.33453314012658,-6.236716501398201
green,"[96, 184, 23]",1677,1231,53.33453361898545,-6.238105167318772
green,"[96, 184, 23]",1664,1231,53.334534097844326,-6.239493833239344
green,"[96, 184, 23]",1651,1231,53.3345345767032,-6.240882499159914
green,"[96, 184, 23]",1638,1231,53.334535055562064,-6.242271165080486
green,"[96, 184, 23]",1625,1231,53.33453553442094,-6.243659831001057
green,"[96, 184, 23]",1613,1231,53.33453597644451,-6.2449416764662
green,"[96, 184, 23]",1600,1231,53.334536455303386,-6.246330342386772
green,"[96, 184, 23]",1587,1231,53.33453693416226,-6.247719008307343
red,"[235, 52, 0]",1574,1231,53.33453741302113,-6.249107674227915
green,"[96, 184, 23]",1561,1231,53.334537891880004,-6.250496340148485
green,"[96, 184, 23]",1548,1231,53.334538370738876,-6.251885006069057
green,"[96, 184, 23]",1535,1231,53.33453884959775,-6.2532736719896285
green,"[96, 184, 23]",1523,1231,53.33453929162132,-6.254555517454771
green,"[96, 184, 23]",1510,1231,53.33453977048019,-6.255944183375343
green,"[96, 184, 23]",1497,1231,53.334540249339064,-6.257332849295914
green,"[96, 184, 23]",1484,1231,53.334540728197936,-6.258721515216486
green,"[96, 184, 23]",1471,1231,53.33454120705681,-6.260110181137057
green,"[96, 184, 23]",1458,1231,53.33454168591568,-6.261498847057628
green,"[96, 184, 23]",1445,1231,53.334542164774554,-6.2628875129782
green,"[96, 184, 23]",1433,1231,53.334542606798124,-6.264169358443342
green,"[96, 184, 23]",1420,1231,53.334543085656996,-6.265558024363914
green,"[96, 184, 23]",1407,1231,53.33454356451587,-6.2669466902844855
green,"[96, 184, 23]",1394,1231,53.33454404337474,-6.268335356205057
green,"[96, 184, 23]",1381,1231,53.334544522233614,-6.2697240221256285
green,"[96, 184, 23]",1368,1231,53.334545001092486,-6.2711126880462
green,"[96, 184, 23]",1355,1231,53.33454547995136,-6.272501353966771
green,"[96, 184, 23]",1342,1231,53.33454595881023,-6.273890019887342
green,"[96, 184, 23]",1329,1231,53.334546437669104,-6.275278685807914
green,"[96, 184, 23]",1316,1231,53.33454691652798,-6.276667351728485
green,"[96, 184, 23]",1303,1231,53.33454739538685,-6.278056017649057
green,"[96, 184, 23]",1290,1231,53.33454787424572,-6.279444683569628
green,"[96, 184, 23]",1277,1231,53.33454835310459,-6.280833349490199
green,"[96, 184, 23]",1265,1231,53.334548795128164,-6.282115194955342
green,"[96, 184, 23]",1252,1231,53.33454927398704,-6.283503860875913
white,"[255, 255, 255]",1239,1231,53.33454975284591,-6.284892526796485
green,"[96, 184, 23]",1226,1231,53.33455023170478,-6.286281192717056
green,"[96, 184, 23]",1213,1231,53.334550710563654,-6.287669858637628
green,"[96, 184, 23]",1200,1231,53.33455118942253,-6.289058524558199
green,"[96, 184, 23]",1187,1231,53.3345516682814,-6.290447190478771
green,"[96, 184, 23]",1175,1231,53.33455211030497,-6.291729035943913
green,"[96, 184, 23]",1162,1231,53.33455258916384,-6.293117701864484
green,"[96, 184, 23]",1149,1231,53.334553068022714,-6.294506367785056
green,"[96, 184, 23]",1136,1231,53.33455354688159,-6.295895033705627
green,"[96, 184, 23]",1123,1231,53.33455402574046,-6.297283699626199
green,"[96, 184, 23]",1110,1231,53.33455450459933,-6.2986723655467705
