proper_colour_name,proper_colour,x,y,latitude,longitude
green,"[96, 184, 23]",2241,294,53.394447444826014,-6.165241664747025
green,"[96, 184, 23]",1443,294,53.39446770905483,-6.251771611385138
yellow,"[235, 52, 0]",1329,294,53.39447060394466,-6.26413303233344
yellow,"[235, 52, 0]",1316,294,53.39447093406368,-6.265542668055614
yellow,"[235, 52, 0]",936,294,53.39448058369645,-6.306747404549954
green,"[96, 184, 23]",923,294,53.39448091381546,-6.308157040272129
green,"[96, 184, 23]",1811,281,53.39530044403137,-6.211867098591969
green,"[96, 184, 23]",1405,281,53.39531075390218,-6.255891106530658
green,"[96, 184, 23]",1392,281,53.3953110840212,-6.257300742252832
green,"[96, 184, 23]",1215,281,53.39531557871856,-6.276493474777828
green,"[96, 184, 23]",1075,281,53.39531913384643,-6.291674167170479
green,"[96, 184, 23]",898,281,53.39532362854379,-6.310866899695474
yellow,"[235, 52, 0]",1227,269,53.39609257850169,-6.275191369338361
green,"[96, 184, 23]",1215,269,53.396092883226935,-6.276492571543446
green,"[96, 184, 23]",1202,269,53.39609321334595,-6.277902207265621
green,"[96, 184, 23]",1861,256,53.396918558735294,-6.206443540999154
green,"[96, 184, 23]",1531,256,53.39692693867954,-6.242226601638976
green,"[96, 184, 23]",1278,256,53.39693336330347,-6.269660281462839
green,"[96, 184, 23]",1075,256,53.39693851823887,-6.291672285432183
green,"[96, 184, 23]",949,256,53.39694171785394,-6.305334908585569
green,"[96, 184, 23]",936,256,53.39694204797296,-6.306744544307744
yellow,"[235, 52, 0]",2064,243,53.39775548368396,-6.184430558525896
green,"[96, 184, 23]",1621,243,53.39776673312427,-6.232466606596929
green,"[96, 184, 23]",1519,243,53.397769323288856,-6.243526825340146
yellow,"[235, 52, 0]",1367,243,53.397773183141965,-6.260008719937882
yellow,"[235, 52, 0]",1278,243,53.397775443187534,-6.2696593029589245
green,"[96, 184, 23]",1253,243,53.3977760780318,-6.272370140886183
green,"[96, 184, 23]",911,243,53.39778476270129,-6.309454403731089
green,"[96, 184, 23]",1265,231,53.39855307781493,-6.271068035446717
green,"[96, 184, 23]",2077,218,53.399374537957385,-6.183019041065425
green,"[96, 184, 23]",2064,218,53.3993748680764,-6.1844286767876
green,"[96, 184, 23]",1646,218,53.39938548267245,-6.229753886931373
green,"[96, 184, 23]",1405,218,53.39939160257113,-6.255886364550151
green,"[96, 184, 23]",1621,205,53.40022819740078,-6.232463746354719
green,"[96, 184, 23]",2355,193,53.40098686288164,-6.152872641576007
green,"[96, 184, 23]",2216,193,53.40099039261573,-6.167944900451568
green,"[96, 184, 23]",1621,193,53.40100550190915,-6.232462843120336
green,"[96, 184, 23]",1164,180,53.40185918674632,-6.28201598192672
green,"[96, 184, 23]",2191,155,53.4034524917365,-6.170652878136616
green,"[96, 184, 23]",2178,155,53.40345282185552,-6.172062513858792
yellow,"[235, 52, 0]",2153,155,53.40345345669978,-6.17477335178605
green,"[96, 184, 23]",1887,155,53.40346021144272,-6.203616667332088
green,"[96, 184, 23]",2305,142,53.40429167673074,-6.158290478684401
green,"[96, 184, 23]",2178,142,53.40429490173959,-6.172061535354877
yellow,"[235, 52, 0]",2355,129,53.40513248692629,-6.152867824325968
green,"[96, 184, 23]",2343,129,53.40513279165153,-6.1541690265310525
green,"[96, 184, 23]",2191,129,53.40513665150464,-6.1706509211287885
green,"[96, 184, 23]",2178,129,53.405136981623656,-6.172060556850963
green,"[96, 184, 23]",2102,129,53.40513891155021,-6.180301504149831
green,"[96, 184, 23]",1177,129,53.40516240078788,-6.28060250745842
green,"[96, 184, 23]",1126,129,53.40516369587017,-6.286132616830029
green,"[96, 184, 23]",2305,117,53.40591106112318,-6.158288596946104
yellow,"[235, 52, 0]",2216,117,53.405913321168754,-6.167939179967147
yellow,"[235, 52, 0]",2191,117,53.40591395601301,-6.170650017894406
green,"[96, 184, 23]",2165,117,53.405914616251046,-6.173469289338756
green,"[96, 184, 23]",2153,117,53.40591492097629,-6.17477049154384
yellow,"[235, 52, 0]",1113,117,53.40594133049756,-6.287541349317822
yellow,"[235, 52, 0]",1088,117,53.40594196534182,-6.290252187245081
green,"[96, 184, 23]",2229,104,53.406755070933805,-6.166528565741058
green,"[96, 184, 23]",2216,104,53.40675540105282,-6.167938201463233
green,"[96, 184, 23]",2203,104,53.40675573117184,-6.169347837185407
green,"[96, 184, 23]",2343,91,53.40759425592804,-6.154166166288842
green,"[96, 184, 23]",2330,91,53.40759458604706,-6.1555758020110165
green,"[96, 184, 23]",2317,91,53.40759491616608,-6.156985437733192
green,"[96, 184, 23]",2191,91,53.40759811578115,-6.1706480608865775
