proper_colour_name,proper_colour,x,y,latitude,longitude
yellow,"[235, 52, 0]",1849,1371,53.32469431955769,-6.207828668732252
green,"[96, 184, 23]",1836,1371,53.32469464967671,-6.209238304454427
yellow,"[235, 52, 0]",1823,1371,53.32469497979572,-6.210647940176601
red,"[235, 52, 0]",1811,1371,53.32469528452097,-6.211949142381686
green,"[96, 184, 23]",1785,1371,53.324695944759,-6.214768413826035
yellow,"[235, 52, 0]",1773,1371,53.32469624948425,-6.21606961603112
green,"[96, 184, 23]",1760,1371,53.32469657960326,-6.217479251753295
red,"[235, 52, 0]",1747,1371,53.32469690972228,-6.21888888747547
red,"[235, 52, 0]",1735,1371,53.324697214447525,-6.220190089680553
yellow,"[235, 52, 0]",1722,1371,53.32469754456654,-6.221599725402728
green,"[96, 184, 23]",1709,1371,53.32469787468556,-6.223009361124904
green,"[96, 184, 23]",1697,1371,53.3246981794108,-6.224310563329988
yellow,"[235, 52, 0]",1684,1371,53.32469850952982,-6.225720199052162
green,"[96, 184, 23]",1671,1371,53.32469883964883,-6.227129834774337
green,"[96, 184, 23]",1659,1371,53.32469914437408,-6.228431036979422
red,"[235, 52, 0]",1633,1371,53.32469980461211,-6.231250308423771
green,"[96, 184, 23]",1621,1371,53.32470010933736,-6.232551510628856
green,"[96, 184, 23]",1595,1371,53.32470076957539,-6.235370782073205
green,"[96, 184, 23]",1583,1371,53.32470107430064,-6.236671984278289
yellow,"[235, 52, 0]",1570,1371,53.32470140441965,-6.2380816200004645
green,"[96, 184, 23]",1557,1371,53.32470173453866,-6.239491255722639
yellow,"[235, 52, 0]",1544,1371,53.32470206465768,-6.240900891444814
red,"[235, 52, 0]",1531,1371,53.32470239477669,-6.242310527166989
green,"[96, 184, 23]",1519,1371,53.32470269950194,-6.243611729372073
green,"[96, 184, 23]",1506,1371,53.32470302962096,-6.245021365094248
orange,"[235, 52, 0]",1493,1371,53.32470335973997,-6.246431000816423
yellow,"[235, 52, 0]",1481,1371,53.32470366446522,-6.247732203021507
green,"[96, 184, 23]",1468,1371,53.32470399458423,-6.2491418387436815
yellow,"[235, 52, 0]",1455,1371,53.32470432470325,-6.250551474465857
green,"[96, 184, 23]",1443,1371,53.324704629428496,-6.251852676670941
green,"[96, 184, 23]",1430,1371,53.32470495954751,-6.253262312393116
green,"[96, 184, 23]",1417,1371,53.324705289666525,-6.25467194811529
green,"[96, 184, 23]",1405,1371,53.32470559439177,-6.255973150320375
green,"[96, 184, 23]",1392,1371,53.32470592451079,-6.25738278604255
green,"[96, 184, 23]",1379,1371,53.3247062546298,-6.258792421764724
yellow,"[235, 52, 0]",1367,1371,53.32470655935505,-6.260093623969809
green,"[96, 184, 23]",1354,1371,53.32470688947407,-6.261503259691984
green,"[96, 184, 23]",1341,1371,53.32470721959308,-6.262912895414159
green,"[96, 184, 23]",1329,1371,53.32470752431833,-6.264214097619242
green,"[96, 184, 23]",1316,1371,53.32470785443734,-6.2656237333414175
green,"[96, 184, 23]",1303,1371,53.32470818455636,-6.267033369063593
green,"[96, 184, 23]",1291,1371,53.324708489281605,-6.268334571268677
green,"[96, 184, 23]",1278,1371,53.32470881940062,-6.269744206990851
green,"[96, 184, 23]",1265,1371,53.324709149519634,-6.271153842713026
green,"[96, 184, 23]",1253,1371,53.32470945424488,-6.272455044918111
green,"[96, 184, 23]",1240,1371,53.3247097843639,-6.273864680640285
green,"[96, 184, 23]",1227,1371,53.32471011448291,-6.27527431636246
green,"[96, 184, 23]",1215,1371,53.32471041920816,-6.276575518567545
green,"[96, 184, 23]",1202,1371,53.32471074932717,-6.27798515428972
green,"[96, 184, 23]",1189,1371,53.32471107944619,-6.279394790011894
yellow,"[235, 52, 0]",1177,1371,53.32471138417144,-6.2806959922169785
green,"[96, 184, 23]",1113,1371,53.32471300937274,-6.2876357373107625
green,"[96, 184, 23]",1101,1371,53.32471331409799,-6.288936939515846
orange,"[235, 52, 0]",1037,1371,53.3247149392993,-6.29587668460963
green,"[96, 184, 23]",1025,1371,53.32471524402455,-6.297177886814715
orange,"[235, 52, 0]",1012,1371,53.32471557414356,-6.298587522536889
green,"[96, 184, 23]",999,1371,53.324715904262575,-6.299997158259064
green,"[96, 184, 23]",987,1371,53.32471620898782,-6.301298360464148
green,"[96, 184, 23]",974,1371,53.32471653910684,-6.302707996186324
green,"[96, 184, 23]",961,1371,53.32471686922585,-6.304117631908498
orange,"[235, 52, 0]",949,1371,53.3247171739511,-6.305418834113582
green,"[96, 184, 23]",936,1371,53.32471750407012,-6.306828469835757
yellow,"[235, 52, 0]",923,1371,53.32471783418913,-6.308238105557932
yellow,"[235, 52, 0]",911,1371,53.32471813891438,-6.309539307763016
green,"[96, 184, 23]",898,1371,53.32471846903339,-6.310948943485191
green,"[96, 184, 23]",885,1371,53.32471879915241,-6.312358579207366
yellow,"[235, 52, 0]",873,1371,53.324719103877655,-6.313659781412451
orange,"[235, 52, 0]",860,1371,53.32471943399667,-6.315069417134625
green,"[96, 184, 23]",847,1371,53.32471976411568,-6.3164790528568
green,"[96, 184, 23]",835,1371,53.32472006884093,-6.3177802550618845
green,"[96, 184, 23]",822,1371,53.32472039895995,-6.319189890784059
yellow,"[235, 52, 0]",809,1371,53.32472072907896,-6.320599526506234
green,"[96, 184, 23]",784,1371,53.32472136392322,-6.3233103644334925
green,"[96, 184, 23]",771,1371,53.32472169404224,-6.324720000155668
yellow,"[235, 52, 0]",759,1371,53.32472199876749,-6.326021202360752
green,"[96, 184, 23]",746,1371,53.3247223288865,-6.327430838082927
green,"[96, 184, 23]",733,1371,53.32472265900552,-6.328840473805101
yellow,"[235, 52, 0]",721,1371,53.32472296373077,-6.330141676010186
green,"[96, 184, 23]",695,1371,53.3247236239688,-6.332960947454535
orange,"[235, 52, 0]",683,1371,53.32472392869404,-6.33426214965962
green,"[96, 184, 23]",670,1371,53.324724258813056,-6.335671785381795
green,"[96, 184, 23]",657,1371,53.32472458893207,-6.33708142110397
green,"[96, 184, 23]",607,1371,53.32472585862059,-6.342503096958488
yellow,"[235, 52, 0]",1849,1359,53.32547162406606,-6.2078277654978695
yellow,"[235, 52, 0]",1836,1359,53.32547195418508,-6.209237401220045
green,"[96, 184, 23]",1823,1359,53.3254722843041,-6.210647036942219
yellow,"[235, 52, 0]",1811,1359,53.32547258902934,-6.211948239147303
yellow,"[235, 52, 0]",1798,1359,53.32547291914835,-6.213357874869478
green,"[96, 184, 23]",1785,1359,53.325473249267375,-6.2147675105916536
yellow,"[235, 52, 0]",1773,1359,53.325473553992616,-6.216068712796738
green,"[96, 184, 23]",1760,1359,53.32547388411163,-6.217478348518912
green,"[96, 184, 23]",1747,1359,53.32547421423065,-6.218887984241087
green,"[96, 184, 23]",1735,1359,53.32547451895589,-6.220189186446172
yellow,"[235, 52, 0]",1722,1359,53.32547484907491,-6.221598822168346
yellow,"[235, 52, 0]",1697,1359,53.32547548391917,-6.224309660095606
yellow,"[235, 52, 0]",1684,1359,53.325475814038185,-6.225719295817781
yellow,"[235, 52, 0]",1671,1359,53.32547614415721,-6.227128931539955
yellow,"[235, 52, 0]",1633,1359,53.32547710912048,-6.231249405189389
green,"[96, 184, 23]",1621,1359,53.325477413845725,-6.232550607394473
yellow,"[235, 52, 0]",1583,1359,53.325478378809,-6.236671081043907
yellow,"[235, 52, 0]",1570,1359,53.32547870892802,-6.238080716766082
green,"[96, 184, 23]",1557,1359,53.32547903904704,-6.239490352488257
yellow,"[235, 52, 0]",1544,1359,53.32547936916605,-6.240899988210432
yellow,"[235, 52, 0]",1531,1359,53.32547969928507,-6.242309623932607
green,"[96, 184, 23]",1519,1359,53.32548000401031,-6.243610826137691
green,"[96, 184, 23]",1506,1359,53.32548033412933,-6.245020461859865
green,"[96, 184, 23]",1493,1359,53.325480664248346,-6.24643009758204
yellow,"[235, 52, 0]",1468,1359,53.32548129909261,-6.2491409355093
yellow,"[235, 52, 0]",1455,1359,53.32548162921162,-6.250550571231474
yellow,"[235, 52, 0]",1443,1359,53.325481933936864,-6.251851773436559
yellow,"[235, 52, 0]",1430,1359,53.325482264055886,-6.253261409158734
yellow,"[235, 52, 0]",1417,1359,53.3254825941749,-6.254671044880908
green,"[96, 184, 23]",1405,1359,53.32548289890014,-6.255972247085992
green,"[96, 184, 23]",1392,1359,53.32548322901916,-6.257381882808168
green,"[96, 184, 23]",1379,1359,53.32548355913818,-6.258791518530343
green,"[96, 184, 23]",1367,1359,53.32548386386342,-6.260092720735427
red,"[235, 52, 0]",1354,1359,53.32548419398244,-6.261502356457601
green,"[96, 184, 23]",1341,1359,53.325484524101455,-6.2629119921797765
green,"[96, 184, 23]",1329,1359,53.325484828826696,-6.264213194384861
green,"[96, 184, 23]",1316,1359,53.32548515894572,-6.265622830107035
yellow,"[235, 52, 0]",1303,1359,53.32548548906473,-6.26703246582921
green,"[96, 184, 23]",1291,1359,53.32548579378997,-6.268333668034295
green,"[96, 184, 23]",1278,1359,53.32548612390899,-6.269743303756469
green,"[96, 184, 23]",1253,1359,53.32548675875325,-6.2724541416837285
green,"[96, 184, 23]",1240,1359,53.325487088872265,-6.273863777405904
green,"[96, 184, 23]",1227,1359,53.32548741899129,-6.275273413128078
green,"[96, 184, 23]",1215,1359,53.32548772371653,-6.276574615333162
green,"[96, 184, 23]",1202,1359,53.32548805383554,-6.277984251055337
green,"[96, 184, 23]",1189,1359,53.32548838395456,-6.279393886777512
green,"[96, 184, 23]",1101,1359,53.32549061860636,-6.288936036281465
green,"[96, 184, 23]",1037,1359,53.32549224380767,-6.295875781375248
green,"[96, 184, 23]",1025,1359,53.325492548532914,-6.297176983580332
green,"[96, 184, 23]",1012,1359,53.32549287865193,-6.298586619302507
green,"[96, 184, 23]",999,1359,53.32549320877094,-6.2999962550246815
green,"[96, 184, 23]",987,1359,53.32549351349619,-6.301297457229766
green,"[96, 184, 23]",974,1359,53.325493843615206,-6.302707092951941
green,"[96, 184, 23]",961,1359,53.32549417373422,-6.304116728674115
green,"[96, 184, 23]",949,1359,53.32549447845947,-6.3054179308792
green,"[96, 184, 23]",936,1359,53.32549480857848,-6.306827566601375
green,"[96, 184, 23]",923,1359,53.3254951386975,-6.30823720232355
yellow,"[235, 52, 0]",911,1359,53.325495443422746,-6.3095384045286345
green,"[96, 184, 23]",885,1359,53.325496103660775,-6.312357675972984
green,"[96, 184, 23]",873,1359,53.32549640838602,-6.313658878178068
yellow,"[235, 52, 0]",860,1359,53.32549673850504,-6.3150685139002425
green,"[96, 184, 23]",847,1359,53.32549706862405,-6.316478149622418
green,"[96, 184, 23]",835,1359,53.3254973733493,-6.317779351827502
yellow,"[235, 52, 0]",809,1359,53.32549803358733,-6.320598623271851
green,"[96, 184, 23]",797,1359,53.32549833831258,-6.321899825476936
orange,"[235, 52, 0]",784,1359,53.32549866843159,-6.323309461199111
green,"[96, 184, 23]",771,1359,53.32549899855061,-6.324719096921285
green,"[96, 184, 23]",759,1359,53.325499303275855,-6.32602029912637
green,"[96, 184, 23]",746,1359,53.32549963339487,-6.327429934848545
yellow,"[235, 52, 0]",721,1359,53.32550026823913,-6.3301407727758034
yellow,"[235, 52, 0]",708,1359,53.32550059835815,-6.331550408497979
yellow,"[235, 52, 0]",695,1359,53.32550092847716,-6.332960044220154
green,"[96, 184, 23]",683,1359,53.32550123320241,-6.334261246425238
green,"[96, 184, 23]",670,1359,53.325501563321424,-6.335670882147412
green,"[96, 184, 23]",1849,1346,53.32631370395013,-6.207826786993956
yellow,"[235, 52, 0]",1823,1346,53.32631436418816,-6.210646058438305
green,"[96, 184, 23]",1811,1346,53.32631466891341,-6.21194726064339
green,"[96, 184, 23]",1798,1346,53.32631499903243,-6.213356896365564
green,"[96, 184, 23]",1785,1346,53.32631532915144,-6.214766532087739
green,"[96, 184, 23]",1773,1346,53.32631563387669,-6.216067734292824
green,"[96, 184, 23]",1760,1346,53.3263159639957,-6.217477370014998
yellow,"[235, 52, 0]",1747,1346,53.32631629411472,-6.218887005737173
green,"[96, 184, 23]",1735,1346,53.326316598839966,-6.2201882079422575
green,"[96, 184, 23]",1722,1346,53.32631692895898,-6.221597843664433
green,"[96, 184, 23]",1709,1346,53.326317259078,-6.223007479386607
yellow,"[235, 52, 0]",1697,1346,53.32631756380325,-6.224308681591691
yellow,"[235, 52, 0]",1684,1346,53.32631789392226,-6.225718317313866
yellow,"[235, 52, 0]",1671,1346,53.32631822404127,-6.227127953036041
green,"[96, 184, 23]",1659,1346,53.32631852876652,-6.228429155241125
green,"[96, 184, 23]",1633,1346,53.32631918900455,-6.231248426685475
red,"[235, 52, 0]",1621,1346,53.3263194937298,-6.23254962889056
yellow,"[235, 52, 0]",1570,1346,53.32632078881209,-6.238079738262168
green,"[96, 184, 23]",1557,1346,53.32632111893111,-6.239489373984343
red,"[235, 52, 0]",1544,1346,53.32632144905012,-6.240899009706518
yellow,"[235, 52, 0]",1531,1346,53.326321779169135,-6.242308645428692
green,"[96, 184, 23]",1519,1346,53.32632208389438,-6.243609847633777
green,"[96, 184, 23]",1506,1346,53.3263224140134,-6.245019483355952
green,"[96, 184, 23]",1493,1346,53.32632274413241,-6.246429119078126
green,"[96, 184, 23]",1481,1346,53.32632304885766,-6.2477303212832105
green,"[96, 184, 23]",1468,1346,53.326323378976674,-6.249139957005386
green,"[96, 184, 23]",1455,1346,53.32632370909569,-6.250549592727561
green,"[96, 184, 23]",1443,1346,53.32632401382094,-6.251850794932644
yellow,"[235, 52, 0]",1430,1346,53.32632434393995,-6.253260430654819
green,"[96, 184, 23]",1417,1346,53.32632467405897,-6.2546700663769945
green,"[96, 184, 23]",1405,1346,53.32632497878421,-6.255971268582079
yellow,"[235, 52, 0]",1392,1346,53.32632530890323,-6.257380904304253
green,"[96, 184, 23]",1379,1346,53.32632563902224,-6.258790540026428
green,"[96, 184, 23]",1367,1346,53.32632594374749,-6.260091742231513
green,"[96, 184, 23]",1354,1346,53.326326273866506,-6.261501377953687
green,"[96, 184, 23]",1341,1346,53.32632660398552,-6.262911013675862
green,"[96, 184, 23]",1329,1346,53.32632690871077,-6.264212215880947
green,"[96, 184, 23]",1316,1346,53.32632723882978,-6.265621851603122
green,"[96, 184, 23]",1303,1346,53.3263275689488,-6.267031487325296
green,"[96, 184, 23]",1291,1346,53.326327873674046,-6.26833268953038
green,"[96, 184, 23]",1278,1346,53.32632820379306,-6.269742325252556
yellow,"[235, 52, 0]",1265,1346,53.32632853391208,-6.27115196097473
green,"[96, 184, 23]",1240,1346,53.32632916875634,-6.273862798901989
green,"[96, 184, 23]",1227,1346,53.32632949887535,-6.275272434624164
green,"[96, 184, 23]",1215,1346,53.3263298036006,-6.276573636829248
green,"[96, 184, 23]",1202,1346,53.326330133719615,-6.277983272551423
green,"[96, 184, 23]",1189,1346,53.32633046383863,-6.279392908273598
yellow,"[235, 52, 0]",1113,1346,53.32633239376519,-6.287633855572466
green,"[96, 184, 23]",1101,1346,53.32633269849043,-6.28893505777755
green,"[96, 184, 23]",1088,1346,53.32633302860945,-6.290344693499725
green,"[96, 184, 23]",1075,1346,53.32633335872846,-6.2917543292219
yellow,"[235, 52, 0]",1037,1346,53.32633432369174,-6.295874802871333
yellow,"[235, 52, 0]",1025,1346,53.32633462841699,-6.297176005076418
green,"[96, 184, 23]",1012,1346,53.326334958536,-6.298585640798593
yellow,"[235, 52, 0]",999,1346,53.32633528865502,-6.299995276520768
green,"[96, 184, 23]",987,1346,53.32633559338026,-6.3012964787258525
green,"[96, 184, 23]",974,1346,53.32633592349928,-6.302706114448027
green,"[96, 184, 23]",961,1346,53.32633625361829,-6.304115750170202
yellow,"[235, 52, 0]",949,1346,53.32633655834354,-6.305416952375286
yellow,"[235, 52, 0]",936,1346,53.32633688846256,-6.3068265880974606
yellow,"[235, 52, 0]",923,1346,53.32633721858157,-6.308236223819636
orange,"[235, 52, 0]",911,1346,53.32633752330682,-6.30953742602472
green,"[96, 184, 23]",898,1346,53.32633785342584,-6.310947061746894
yellow,"[235, 52, 0]",885,1346,53.32633818354485,-6.3123566974690695
green,"[96, 184, 23]",873,1346,53.326338488270096,-6.313657899674154
yellow,"[235, 52, 0]",860,1346,53.32633881838911,-6.315067535396329
green,"[96, 184, 23]",847,1346,53.326339148508126,-6.316477171118503
green,"[96, 184, 23]",835,1346,53.32633945323337,-6.317778373323588
yellow,"[235, 52, 0]",822,1346,53.32633978335239,-6.319188009045763
yellow,"[235, 52, 0]",809,1346,53.3263401134714,-6.320597644767937
yellow,"[235, 52, 0]",797,1346,53.32634041819664,-6.3218988469730215
green,"[96, 184, 23]",784,1346,53.32634074831567,-6.323308482695197
green,"[96, 184, 23]",771,1346,53.32634107843468,-6.324718118417372
yellow,"[235, 52, 0]",759,1346,53.32634138315992,-6.326019320622456
yellow,"[235, 52, 0]",746,1346,53.32634171327894,-6.32742895634463
green,"[96, 184, 23]",733,1346,53.32634204339796,-6.3288385920668055
green,"[96, 184, 23]",708,1346,53.32634267824222,-6.331549429994064
green,"[96, 184, 23]",695,1346,53.32634300836124,-6.332959065716239
green,"[96, 184, 23]",683,1346,53.32634331308648,-6.334260267921324
green,"[96, 184, 23]",670,1346,53.3263436432055,-6.335669903643499
green,"[96, 184, 23]",645,1346,53.32634427804975,-6.338380741570758
green,"[96, 184, 23]",607,1346,53.32634524301303,-6.342501215220191
green,"[96, 184, 23]",1849,1333,53.3271557838342,-6.207825808490042
yellow,"[235, 52, 0]",1836,1333,53.327156113953215,-6.209235444212216
yellow,"[235, 52, 0]",1823,1333,53.32715644407224,-6.210645079934391
green,"[96, 184, 23]",1811,1333,53.32715674879748,-6.211946282139476
green,"[96, 184, 23]",1798,1333,53.32715707891649,-6.213355917861651
green,"[96, 184, 23]",1785,1333,53.32715740903551,-6.214765553583825
green,"[96, 184, 23]",1773,1333,53.32715771376076,-6.216066755788909
green,"[96, 184, 23]",1760,1333,53.32715804387977,-6.217476391511084
green,"[96, 184, 23]",1747,1333,53.32715837399879,-6.218886027233259
green,"[96, 184, 23]",1735,1333,53.32715867872403,-6.220187229438343
green,"[96, 184, 23]",1722,1333,53.32715900884305,-6.221596865160518
orange,"[235, 52, 0]",1709,1333,53.32715933896206,-6.223006500882693
green,"[96, 184, 23]",1697,1333,53.32715964368731,-6.224307703087778
yellow,"[235, 52, 0]",1684,1333,53.32715997380632,-6.225717338809952
red,"[235, 52, 0]",1659,1333,53.32716060865059,-6.228428176737212
green,"[96, 184, 23]",1646,1333,53.3271609387696,-6.229837812459386
green,"[96, 184, 23]",1633,1333,53.32716126888862,-6.231247448181561
green,"[96, 184, 23]",1621,1333,53.32716157361386,-6.232548650386645
yellow,"[235, 52, 0]",1583,1333,53.32716253857714,-6.236669124036079
green,"[96, 184, 23]",1570,1333,53.32716286869616,-6.238078759758254
yellow,"[235, 52, 0]",1557,1333,53.32716319881517,-6.2394883954804286
green,"[96, 184, 23]",1544,1333,53.32716352893419,-6.240898031202604
yellow,"[235, 52, 0]",1531,1333,53.32716385905321,-6.242307666924778
green,"[96, 184, 23]",1519,1333,53.32716416377845,-6.243608869129862
green,"[96, 184, 23]",1506,1333,53.32716449389746,-6.2450185048520375
green,"[96, 184, 23]",1493,1333,53.327164824016485,-6.246428140574213
yellow,"[235, 52, 0]",1481,1333,53.327165128741726,-6.247729342779297
green,"[96, 184, 23]",1468,1333,53.32716545886074,-6.249138978501471
yellow,"[235, 52, 0]",1455,1333,53.32716578897976,-6.250548614223646
green,"[96, 184, 23]",1443,1333,53.327166093705,-6.251849816428731
green,"[96, 184, 23]",1430,1333,53.32716642382402,-6.253259452150905
green,"[96, 184, 23]",1417,1333,53.32716675394304,-6.25466908787308
green,"[96, 184, 23]",1405,1333,53.32716705866828,-6.255970290078165
green,"[96, 184, 23]",1392,1333,53.327167388787295,-6.25737992580034
green,"[96, 184, 23]",1379,1333,53.32716771890632,-6.258789561522514
orange,"[235, 52, 0]",1367,1333,53.32716802363156,-6.260090763727598
green,"[96, 184, 23]",1354,1333,53.32716835375057,-6.2615003994497735
green,"[96, 184, 23]",1341,1333,53.3271686838696,-6.262910035171948
yellow,"[235, 52, 0]",1329,1333,53.32716898859484,-6.264211237377032
green,"[96, 184, 23]",1316,1333,53.32716931871385,-6.265620873099207
yellow,"[235, 52, 0]",1303,1333,53.32716964883287,-6.267030508821382
yellow,"[235, 52, 0]",1291,1333,53.32716995355811,-6.268331711026466
green,"[96, 184, 23]",1240,1333,53.3271712486404,-6.273861820398075
green,"[96, 184, 23]",1227,1333,53.32717157875942,-6.27527145612025
orange,"[235, 52, 0]",1215,1333,53.32717188348467,-6.276572658325335
green,"[96, 184, 23]",1202,1333,53.32717221360368,-6.277982294047509
green,"[96, 184, 23]",1189,1333,53.327172543722696,-6.279391929769684
green,"[96, 184, 23]",1113,1333,53.32717447364925,-6.287632877068552
green,"[96, 184, 23]",1101,1333,53.3271747783745,-6.288934079273636
yellow,"[235, 52, 0]",1088,1333,53.32717510849351,-6.290343714995811
green,"[96, 184, 23]",1075,1333,53.32717543861253,-6.291753350717986
green,"[96, 184, 23]",1063,1333,53.327175743337776,-6.293054552923071
yellow,"[235, 52, 0]",1037,1333,53.327176403575805,-6.29587382436742
green,"[96, 184, 23]",1025,1333,53.32717670830105,-6.297175026572504
red,"[235, 52, 0]",1012,1333,53.32717703842007,-6.298584662294679
green,"[96, 184, 23]",999,1333,53.32717736853908,-6.299994298016854
orange,"[235, 52, 0]",987,1333,53.32717767326433,-6.301295500221938
green,"[96, 184, 23]",974,1333,53.32717800338335,-6.302705135944112
green,"[96, 184, 23]",961,1333,53.32717833350236,-6.304114771666288
green,"[96, 184, 23]",949,1333,53.32717863822761,-6.305415973871372
yellow,"[235, 52, 0]",936,1333,53.32717896834662,-6.306825609593547
green,"[96, 184, 23]",923,1333,53.32717929846564,-6.308235245315721
green,"[96, 184, 23]",911,1333,53.327179603190885,-6.309536447520806
green,"[96, 184, 23]",898,1333,53.3271799333099,-6.310946083242981
green,"[96, 184, 23]",885,1333,53.327180263428914,-6.312355718965155
yellow,"[235, 52, 0]",860,1333,53.32718089827318,-6.315066556892415
yellow,"[235, 52, 0]",847,1333,53.32718122839219,-6.31647619261459
green,"[96, 184, 23]",835,1333,53.32718153311744,-6.317777394819674
green,"[96, 184, 23]",822,1333,53.32718186323645,-6.3191870305418485
green,"[96, 184, 23]",809,1333,53.32718219335547,-6.320596666264024
green,"[96, 184, 23]",797,1333,53.32718249808072,-6.321897868469108
green,"[96, 184, 23]",784,1333,53.32718282819973,-6.323307504191282
green,"[96, 184, 23]",771,1333,53.327183158318746,-6.324717139913457
yellow,"[235, 52, 0]",759,1333,53.327183463044,-6.326018342118542
green,"[96, 184, 23]",746,1333,53.32718379316301,-6.327427977840716
green,"[96, 184, 23]",733,1333,53.32718412328202,-6.328837613562891
yellow,"[235, 52, 0]",721,1333,53.32718442800727,-6.330138815767976
yellow,"[235, 52, 0]",708,1333,53.327184758126286,-6.331548451490151
green,"[96, 184, 23]",695,1333,53.3271850882453,-6.332958087212325
green,"[96, 184, 23]",683,1333,53.32718539297055,-6.3342592894174095
orange,"[235, 52, 0]",670,1333,53.32718572308956,-6.335668925139585
green,"[96, 184, 23]",657,1333,53.32718605320858,-6.337078560861759
green,"[96, 184, 23]",645,1333,53.32718635793383,-6.338379763066843
green,"[96, 184, 23]",632,1333,53.32718668805284,-6.339789398789018
yellow,"[235, 52, 0]",581,1333,53.32718798313513,-6.345319508160627
yellow,"[235, 52, 0]",1836,1321,53.32793341846159,-6.209234540977834
yellow,"[235, 52, 0]",1823,1321,53.327933748580605,-6.210644176700009
green,"[96, 184, 23]",1811,1321,53.32793405330585,-6.211945378905093
green,"[96, 184, 23]",1798,1321,53.32793438342487,-6.213355014627268
yellow,"[235, 52, 0]",1785,1321,53.32793471354388,-6.2147646503494425
green,"[96, 184, 23]",1773,1321,53.32793501826913,-6.216065852554527
yellow,"[235, 52, 0]",1760,1321,53.32793534838815,-6.217475488276702
red,"[235, 52, 0]",1747,1321,53.32793567850716,-6.218885123998877
red,"[235, 52, 0]",1735,1321,53.32793598323241,-6.220186326203962
yellow,"[235, 52, 0]",1722,1321,53.32793631335142,-6.221595961926136
green,"[96, 184, 23]",1709,1321,53.32793664347044,-6.223005597648311
green,"[96, 184, 23]",1697,1321,53.327936948195685,-6.224306799853395
yellow,"[235, 52, 0]",1684,1321,53.3279372783147,-6.22571643557557
yellow,"[235, 52, 0]",1671,1321,53.327937608433714,-6.227126071297745
green,"[96, 184, 23]",1633,1321,53.32793857339699,-6.231246544947179
yellow,"[235, 52, 0]",1621,1321,53.32793887812224,-6.232547747152263
yellow,"[235, 52, 0]",1608,1321,53.32793920824125,-6.233957382874438
yellow,"[235, 52, 0]",1583,1321,53.32793984308552,-6.236668220801697
yellow,"[235, 52, 0]",1570,1321,53.32794017320453,-6.238077856523872
yellow,"[235, 52, 0]",1557,1321,53.327940503323546,-6.239487492246046
yellow,"[235, 52, 0]",1544,1321,53.32794083344256,-6.240897127968221
green,"[96, 184, 23]",1531,1321,53.327941163561576,-6.242306763690396
green,"[96, 184, 23]",1519,1321,53.32794146828682,-6.243607965895481
green,"[96, 184, 23]",1506,1321,53.32794179840584,-6.245017601617655
green,"[96, 184, 23]",1493,1321,53.32794212852485,-6.24642723733983
green,"[96, 184, 23]",1481,1321,53.3279424332501,-6.247728439544915
green,"[96, 184, 23]",1468,1321,53.32794276336912,-6.249138075267089
yellow,"[235, 52, 0]",1455,1321,53.32794309348813,-6.250547710989264
green,"[96, 184, 23]",1443,1321,53.32794339821338,-6.251848913194348
yellow,"[235, 52, 0]",1430,1321,53.32794372833239,-6.253258548916524
green,"[96, 184, 23]",1417,1321,53.32794405845141,-6.254668184638698
green,"[96, 184, 23]",1405,1321,53.327944363176655,-6.255969386843782
green,"[96, 184, 23]",1392,1321,53.32794469329567,-6.257379022565957
green,"[96, 184, 23]",1379,1321,53.327945023414685,-6.258788658288132
green,"[96, 184, 23]",1367,1321,53.32794532813993,-6.260089860493216
green,"[96, 184, 23]",1354,1321,53.32794565825895,-6.261499496215391
green,"[96, 184, 23]",1341,1321,53.32794598837796,-6.262909131937566
green,"[96, 184, 23]",1329,1321,53.32794629310321,-6.26421033414265
green,"[96, 184, 23]",1316,1321,53.32794662322223,-6.265619969864825
yellow,"[235, 52, 0]",1253,1321,53.327948223029765,-6.272451281441518
green,"[96, 184, 23]",1240,1321,53.32794855314878,-6.2738609171636925
green,"[96, 184, 23]",1227,1321,53.327948883267794,-6.275270552885868
green,"[96, 184, 23]",1215,1321,53.32794918799304,-6.276571755090952
green,"[96, 184, 23]",1202,1321,53.32794951811206,-6.277981390813127
green,"[96, 184, 23]",1189,1321,53.32794984823107,-6.2793910265353015
orange,"[235, 52, 0]",1126,1321,53.32795144803861,-6.286222338111995
green,"[96, 184, 23]",1113,1321,53.327951778157626,-6.28763197383417
green,"[96, 184, 23]",1101,1321,53.32795208288288,-6.288933176039254
green,"[96, 184, 23]",1088,1321,53.32795241300189,-6.290342811761429
green,"[96, 184, 23]",1075,1321,53.3279527431209,-6.291752447483604
green,"[96, 184, 23]",1025,1321,53.32795401280943,-6.297174123338122
orange,"[235, 52, 0]",1012,1321,53.32795434292844,-6.298583759060297
orange,"[235, 52, 0]",987,1321,53.3279549777727,-6.301294596987556
red,"[235, 52, 0]",974,1321,53.32795530789172,-6.302704232709731
green,"[96, 184, 23]",961,1321,53.327955638010735,-6.304113868431905
yellow,"[235, 52, 0]",949,1321,53.327955942735976,-6.30541507063699
yellow,"[235, 52, 0]",936,1321,53.327956272855,-6.306824706359165
yellow,"[235, 52, 0]",923,1321,53.32795660297401,-6.308234342081339
green,"[96, 184, 23]",911,1321,53.32795690769925,-6.309535544286423
yellow,"[235, 52, 0]",898,1321,53.32795723781828,-6.310945180008599
