proper_colour_name,proper_colour,x,y,latitude,longitude
yellow,"[205, 220, 57]",1493,1232,53.33370713696194,-6.246420538351496
yellow,"[205, 220, 57]",1468,1232,53.3337077718062,-6.249131376278754
red,"[235, 52, 0]",1443,1232,53.33370840665047,-6.251842214206014
red,"[235, 52, 0]",1392,1232,53.33370970173276,-6.257372323577623
red,"[235, 52, 0]",1367,1232,53.33371033657702,-6.260083161504881
red,"[235, 52, 0]",1354,1232,53.33371066669604,-6.261492797227056
red,"[235, 52, 0]",1341,1232,53.33371099681505,-6.262902432949232
yellow,"[205, 220, 57]",1278,1232,53.33371259662259,-6.269733744525924
red,"[235, 52, 0]",1253,1232,53.33371323146685,-6.272444582453184
yellow,"[205, 220, 57]",1227,1232,53.33371389170488,-6.275263853897533
yellow,"[205, 220, 57]",1215,1232,53.33371419643013,-6.276565056102617
red,"[235, 52, 0]",1202,1232,53.33371452654914,-6.2779746918247925
yellow,"[205, 220, 57]",1189,1232,53.33371485666816,-6.279384327546967
red,"[235, 52, 0]",1101,1232,53.33371709131996,-6.28892647705092
yellow,"[205, 220, 57]",1075,1232,53.33371775155799,-6.291745748495269
yellow,"[205, 220, 57]",949,1232,53.33372095117307,-6.305408371648655
orange,"[255, 152, 0]",885,1232,53.33372257637438,-6.312348116742439
red,"[235, 52, 0]",784,1232,53.3337251411452,-6.323299901968566
red,"[235, 52, 0]",759,1232,53.33372577598945,-6.326010739895825
red,"[235, 52, 0]",733,1232,53.33372643622749,-6.328830011340174
red,"[235, 52, 0]",569,1232,53.33373060080584,-6.346613108142995
red,"[235, 52, 0]",543,1232,53.33373126104387,-6.349432379587344
red,"[235, 52, 0]",531,1232,53.33373156576912,-6.350733581792428
red,"[235, 52, 0]",379,1232,53.33373542562222,-6.3672154763901645
red,"[235, 52, 0]",290,1232,53.33373768566779,-6.376866059411207
green,"[96, 184, 23]",277,1232,53.33373801578681,-6.378275695133381
red,"[235, 52, 0]",265,1232,53.333738320512055,-6.379576897338466
red,"[235, 52, 0]",1760,1219,53.3345424367093,-6.217467810784453
yellow,"[205, 220, 57]",1709,1219,53.33454373179159,-6.222997920156062
yellow,"[205, 220, 57]",1608,1219,53.33454629656241,-6.233949705382189
green,"[96, 184, 23]",1595,1219,53.33454662668142,-6.235359341104364
red,"[235, 52, 0]",1519,1219,53.33454855660798,-6.243600288403232
orange,"[255, 152, 0]",1405,1219,53.33455145149781,-6.255961709351534
yellow,"[205, 220, 57]",1329,1219,53.33455338142437,-6.264202656650402
yellow,"[205, 220, 57]",1316,1219,53.33455371154338,-6.265612292372577
yellow,"[205, 220, 57]",1291,1219,53.33455434638764,-6.268323130299836
yellow,"[205, 220, 57]",1253,1219,53.33455531135092,-6.272443603949269
red,"[235, 52, 0]",1240,1219,53.33455564146993,-6.273853239671444
red,"[235, 52, 0]",1227,1219,53.33455597158895,-6.275262875393619
green,"[96, 184, 23]",1215,1219,53.3345562763142,-6.276564077598703
red,"[235, 52, 0]",1189,1219,53.33455693655223,-6.279383349043053
yellow,"[205, 220, 57]",1177,1219,53.33455724127747,-6.280684551248138
yellow,"[205, 220, 57]",1101,1219,53.33455917120403,-6.288925498547005
yellow,"[205, 220, 57]",1088,1219,53.33455950132304,-6.2903351342691805
green,"[96, 184, 23]",1063,1219,53.334560136167305,-6.293045972196439
yellow,"[205, 220, 57]",1025,1219,53.33456110113058,-6.297166445845873
yellow,"[205, 220, 57]",999,1219,53.33456176136861,-6.299985717290222
yellow,"[205, 220, 57]",885,1219,53.33456465625844,-6.312347138238525
yellow,"[205, 220, 57]",873,1219,53.33456496098369,-6.313648340443609
yellow,"[205, 220, 57]",746,1219,53.33456818599254,-6.3274193971140855
yellow,"[205, 220, 57]",733,1219,53.33456851611155,-6.328829032836261
yellow,"[205, 220, 57]",379,1219,53.334577505506296,-6.36721449788625
yellow,"[205, 220, 57]",1785,1207,53.33531910637341,-6.214756069622812
red,"[235, 52, 0]",1773,1207,53.33531941109866,-6.216057271827896
red,"[235, 52, 0]",1747,1207,53.33532007133669,-6.218876543272246
red,"[235, 52, 0]",1659,1207,53.33532230598849,-6.228418692776199
red,"[235, 52, 0]",1633,1207,53.33532296622652,-6.231237964220548
yellow,"[205, 220, 57]",1608,1207,53.33532360107078,-6.233948802147807
yellow,"[205, 220, 57]",1557,1207,53.33532489615308,-6.239478911519416
yellow,"[205, 220, 57]",1481,1207,53.33532682607963,-6.247719858818283
red,"[235, 52, 0]",1455,1207,53.33532748631766,-6.250539130262633
red,"[235, 52, 0]",1354,1207,53.33533005108848,-6.261490915488761
yellow,"[205, 220, 57]",1329,1207,53.33533068593274,-6.264201753416019
yellow,"[205, 220, 57]",1316,1207,53.33533101605176,-6.265611389138194
yellow,"[205, 220, 57]",1303,1207,53.33533134617077,-6.267021024860369
yellow,"[205, 220, 57]",1291,1207,53.335331650896016,-6.268322227065453
yellow,"[205, 220, 57]",1240,1207,53.33533294597831,-6.273852336437062
red,"[235, 52, 0]",1227,1207,53.33533327609732,-6.275261972159237
red,"[235, 52, 0]",1202,1207,53.33533391094159,-6.277972810086496
yellow,"[205, 220, 57]",1189,1207,53.3353342410606,-6.279382445808671
yellow,"[205, 220, 57]",1164,1207,53.33533487590486,-6.28209328373593
red,"[235, 52, 0]",1050,1207,53.335337770794695,-6.294454704684232
yellow,"[205, 220, 57]",961,1207,53.33534003084026,-6.304105287705275
yellow,"[205, 220, 57]",949,1207,53.33534033556551,-6.305406489910359
yellow,"[205, 220, 57]",822,1207,53.33534356057435,-6.319177546580836
yellow,"[205, 220, 57]",797,1207,53.33534419541861,-6.321888384508094
red,"[235, 52, 0]",784,1207,53.33534452553763,-6.323298020230269
yellow,"[205, 220, 57]",733,1207,53.33534582061993,-6.328828129601878
yellow,"[205, 220, 57]",708,1207,53.33534645546418,-6.331538967529137
red,"[235, 52, 0]",493,1207,53.33535191512483,-6.354852173703566
red,"[235, 52, 0]",442,1207,53.33535321020712,-6.360382283075175
red,"[235, 52, 0]",379,1207,53.33535481001466,-6.367213594651868
orange,"[255, 152, 0]",1747,1194,53.33616215122076,-6.218875564768332
yellow,"[205, 220, 57]",1709,1194,53.33616311618403,-6.222996038417766
red,"[235, 52, 0]",1608,1194,53.33616568095485,-6.233947823643893
yellow,"[205, 220, 57]",1583,1194,53.33616631579911,-6.236658661571152
red,"[235, 52, 0]",1570,1194,53.33616664591813,-6.238068297293327
yellow,"[205, 220, 57]",1557,1194,53.33616697603714,-6.239477933015501
red,"[235, 52, 0]",1519,1194,53.33616794100042,-6.243598406664936
yellow,"[205, 220, 57]",1493,1194,53.33616860123845,-6.246417678109285
red,"[235, 52, 0]",1430,1194,53.33617020104599,-6.253248989685979
red,"[235, 52, 0]",1405,1194,53.33617083589025,-6.255959827613237
red,"[235, 52, 0]",1392,1194,53.33617116600927,-6.257369463335412
red,"[235, 52, 0]",1379,1194,53.33617149612828,-6.258779099057587
red,"[235, 52, 0]",1354,1194,53.33617213097254,-6.261489936984846
red,"[235, 52, 0]",1341,1194,53.33617246109156,-6.2628995727070205
red,"[235, 52, 0]",1329,1194,53.336172765816805,-6.264200774912105
yellow,"[205, 220, 57]",1316,1194,53.33617309593582,-6.26561041063428
yellow,"[205, 220, 57]",1291,1194,53.33617373078008,-6.26832124856154
green,"[96, 184, 23]",1265,1194,53.33617439101811,-6.271140520005889
yellow,"[205, 220, 57]",1253,1194,53.33617469574336,-6.272441722210973
red,"[235, 52, 0]",1240,1194,53.33617502586237,-6.273851357933148
yellow,"[205, 220, 57]",1177,1194,53.33617662566992,-6.280682669509841
yellow,"[205, 220, 57]",1113,1194,53.33617825087122,-6.287622414603625
red,"[235, 52, 0]",1050,1194,53.33617985067876,-6.2944537261803175
yellow,"[205, 220, 57]",1025,1194,53.33618048552302,-6.297164564107577
yellow,"[205, 220, 57]",987,1194,53.3361814504863,-6.301285037757011
yellow,"[205, 220, 57]",961,1194,53.33618211072433,-6.30410430920136
red,"[235, 52, 0]",771,1194,53.33618693554072,-6.32470667744853
red,"[235, 52, 0]",721,1194,53.33618820522924,-6.330128353303048
red,"[235, 52, 0]",518,1194,53.33619336016464,-6.352140357272393
yellow,"[205, 220, 57]",442,1194,53.3361952900912,-6.360381304571261
yellow,"[205, 220, 57]",404,1194,53.33619625505448,-6.364501778220695
red,"[235, 52, 0]",379,1194,53.33619688989873,-6.367212616147954
yellow,"[205, 220, 57]",265,1194,53.33619978478856,-6.379574037096256
yellow,"[205, 220, 57]",252,1194,53.336200114907584,-6.380983672818431
red,"[235, 52, 0]",1747,1181,53.33700423110483,-6.218874586264418
yellow,"[205, 220, 57]",1735,1181,53.33700453583007,-6.220175788469502
yellow,"[205, 220, 57]",1608,1181,53.33700776083892,-6.233946845139979
red,"[235, 52, 0]",1595,1181,53.33700809095794,-6.235356480862154
yellow,"[205, 220, 57]",1557,1181,53.337009055921214,-6.239476954511588
yellow,"[205, 220, 57]",1430,1181,53.33701228093006,-6.253248011182064
red,"[235, 52, 0]",1417,1181,53.33701261104908,-6.254657646904239
red,"[235, 52, 0]",1405,1181,53.33701291577432,-6.255958849109323
red,"[235, 52, 0]",1354,1181,53.337014210856616,-6.261488958480932
red,"[235, 52, 0]",1341,1181,53.33701454097563,-6.262898594203107
yellow,"[205, 220, 57]",1278,1181,53.33701614078317,-6.2697299057798
yellow,"[205, 220, 57]",1164,1181,53.337019035673,-6.282091326728102
yellow,"[205, 220, 57]",1126,1181,53.33702000063628,-6.286211800377536
yellow,"[205, 220, 57]",1113,1181,53.337020330755294,-6.287621436099711
yellow,"[205, 220, 57]",1088,1181,53.33702096559955,-6.290332274026969
yellow,"[205, 220, 57]",1075,1181,53.33702129571857,-6.2917419097491445
red,"[235, 52, 0]",1050,1181,53.33702193056283,-6.294452747676404
yellow,"[205, 220, 57]",1012,1181,53.3370228955261,-6.298573221325838
yellow,"[205, 220, 57]",911,1181,53.33702546029692,-6.309525006551965
red,"[235, 52, 0]",809,1181,53.33702805046151,-6.320585225295182
yellow,"[205, 220, 57]",708,1181,53.33703061523232,-6.331537010521309
yellow,"[205, 220, 57]",594,1181,53.33703351012216,-6.343898431469611
green,"[96, 184, 23]",518,1181,53.33703544004871,-6.352139378768479
red,"[235, 52, 0]",429,1181,53.33703770009428,-6.361789961789522
red,"[235, 52, 0]",404,1181,53.33703833493854,-6.36450079971678
red,"[235, 52, 0]",391,1181,53.33703866505756,-6.365910435438956
red,"[235, 52, 0]",290,1181,53.33704122982837,-6.376862220665083
red,"[235, 52, 0]",265,1181,53.33704186467264,-6.379573058592342
green,"[96, 184, 23]",252,1181,53.33704219479165,-6.3809826943145165
red,"[235, 52, 0]",1747,1169,53.3377815356132,-6.218873683030036
red,"[235, 52, 0]",1735,1169,53.33778184033845,-6.22017488523512
red,"[235, 52, 0]",1722,1169,53.33778217045746,-6.221584520957295
yellow,"[205, 220, 57]",1659,1169,53.337783770265,-6.228415832533988
yellow,"[205, 220, 57]",1633,1169,53.33778443050303,-6.231235103978338
yellow,"[205, 220, 57]",1608,1169,53.33778506534729,-6.2339459419055965
red,"[235, 52, 0]",1570,1169,53.33778603031057,-6.23806641555503
yellow,"[205, 220, 57]",1557,1169,53.33778636042958,-6.239476051277205
yellow,"[205, 220, 57]",1506,1169,53.33778765551188,-6.245006160648814
yellow,"[205, 220, 57]",1493,1169,53.33778798563089,-6.2464157963709885
red,"[235, 52, 0]",1481,1169,53.33778829035614,-6.247716998576073
orange,"[255, 152, 0]",1455,1169,53.33778895059417,-6.250536270020422
yellow,"[205, 220, 57]",1443,1169,53.33778925531941,-6.251837472225507
yellow,"[205, 220, 57]",1430,1169,53.33778958543843,-6.253247107947682
red,"[235, 52, 0]",1417,1169,53.33778991555744,-6.254656743669857
yellow,"[205, 220, 57]",1379,1169,53.33779088052072,-6.258777217319291
yellow,"[205, 220, 57]",1367,1169,53.33779118524597,-6.260078419524375
yellow,"[205, 220, 57]",1341,1169,53.337791845484,-6.262897690968725
red,"[235, 52, 0]",1316,1169,53.33779248032826,-6.265608528895984
red,"[235, 52, 0]",1278,1169,53.33779344529154,-6.269729002545418
yellow,"[205, 220, 57]",1240,1169,53.337794410254816,-6.273849476194852
yellow,"[205, 220, 57]",1227,1169,53.33779474037383,-6.275259111917027
red,"[235, 52, 0]",1215,1169,53.33779504509908,-6.276560314122111
yellow,"[205, 220, 57]",1189,1169,53.33779570533711,-6.279379585566461
yellow,"[205, 220, 57]",1113,1169,53.33779763526366,-6.287620532865328
yellow,"[205, 220, 57]",1075,1169,53.33779860022694,-6.291741006514762
red,"[235, 52, 0]",1063,1169,53.33779890495219,-6.293042208719847
yellow,"[205, 220, 57]",1050,1169,53.3377992350712,-6.294451844442022
red,"[235, 52, 0]",1037,1169,53.33779956519022,-6.295861480164196
red,"[235, 52, 0]",1025,1169,53.337799869915465,-6.29716268236928
yellow,"[205, 220, 57]",949,1169,53.33780179984202,-6.305403629668149
yellow,"[205, 220, 57]",898,1169,53.33780309492431,-6.310933739039757
yellow,"[205, 220, 57]",873,1169,53.337803729768574,-6.313644576967016
yellow,"[205, 220, 57]",797,1169,53.33780565969513,-6.321885524265884
yellow,"[205, 220, 57]",759,1169,53.337806624658405,-6.326005997915319
yellow,"[205, 220, 57]",708,1169,53.3378079197407,-6.331536107286927
red,"[235, 52, 0]",569,1169,53.33781144947479,-6.346608366162488
green,"[96, 184, 23]",505,1169,53.3378130746761,-6.353548111256272
red,"[235, 52, 0]",493,1169,53.33781337940134,-6.354849313461356
red,"[235, 52, 0]",391,1169,53.33781596956593,-6.365909532204573
yellow,"[205, 220, 57]",265,1169,53.337819169181,-6.37957215535796
yellow,"[205, 220, 57]",252,1169,53.33781949930002,-6.380981791080134
red,"[235, 52, 0]",1747,1156,53.33862361549727,-6.218872704526121
yellow,"[205, 220, 57]",1735,1156,53.33862392022251,-6.220173906731206
yellow,"[205, 220, 57]",1709,1156,53.33862458046055,-6.222993178175556
green,"[96, 184, 23]",1621,1156,53.33862681511234,-6.232535327679508
red,"[235, 52, 0]",1608,1156,53.33862714523136,-6.233944963401682
green,"[96, 184, 23]",1595,1156,53.33862747535038,-6.235354599123857
green,"[96, 184, 23]",1583,1156,53.33862778007562,-6.236655801328942
green,"[96, 184, 23]",1570,1156,53.33862811019464,-6.238065437051117
green,"[96, 184, 23]",1557,1156,53.33862844031365,-6.239475072773291
red,"[235, 52, 0]",1544,1156,53.33862877043267,-6.240884708495466
orange,"[255, 152, 0]",1531,1156,53.338629100551685,-6.24229434421764
orange,"[255, 152, 0]",1481,1156,53.3386303702402,-6.24771602007216
yellow,"[205, 220, 57]",1455,1156,53.33863103047824,-6.250535291516509
yellow,"[205, 220, 57]",1417,1156,53.33863199544152,-6.254655765165943
green,"[96, 184, 23]",1367,1156,53.33863326513004,-6.260077441020461
yellow,"[205, 220, 57]",1354,1156,53.33863359524906,-6.261487076742636
red,"[235, 52, 0]",1316,1156,53.338634560212334,-6.26560755039207
yellow,"[205, 220, 57]",1253,1156,53.33863616001987,-6.272438861968763
red,"[235, 52, 0]",1215,1156,53.33863712498314,-6.276559335618197
yellow,"[205, 220, 57]",1189,1156,53.33863778522118,-6.279378607062546
yellow,"[205, 220, 57]",1177,1156,53.33863808994642,-6.280679809267631
red,"[235, 52, 0]",1164,1156,53.33863842006544,-6.282089444989806
yellow,"[205, 220, 57]",1113,1156,53.338639715147735,-6.287619554361414
green,"[96, 184, 23]",1075,1156,53.33864068011101,-6.291740028010849
red,"[235, 52, 0]",1063,1156,53.33864098483625,-6.293041230215932
yellow,"[205, 220, 57]",1050,1156,53.33864131495527,-6.294450865938107
yellow,"[205, 220, 57]",1037,1156,53.33864164507429,-6.295860501660282
yellow,"[205, 220, 57]",1025,1156,53.33864194979953,-6.297161703865367
yellow,"[205, 220, 57]",999,1156,53.33864261003756,-6.299980975309716
yellow,"[205, 220, 57]",974,1156,53.33864324488182,-6.302691813236975
yellow,"[205, 220, 57]",822,1156,53.33864710473493,-6.319173707834711
yellow,"[205, 220, 57]",809,1156,53.33864743485395,-6.320583343556886
yellow,"[205, 220, 57]",784,1156,53.33864806969821,-6.323294181484145
red,"[235, 52, 0]",708,1156,53.33864999962477,-6.331535128783013
red,"[235, 52, 0]",645,1156,53.3386515994323,-6.338366440359706
red,"[235, 52, 0]",632,1156,53.33865192955132,-6.339776076081881
yellow,"[205, 220, 57]",619,1156,53.33865225967033,-6.341185711804056
yellow,"[205, 220, 57]",607,1156,53.33865256439558,-6.34248691400914
yellow,"[205, 220, 57]",594,1156,53.3386528945146,-6.343896549731315
red,"[235, 52, 0]",505,1156,53.338655154560165,-6.353547132752357
yellow,"[205, 220, 57]",1760,1143,53.33946536526232,-6.217462090300033
yellow,"[205, 220, 57]",1747,1143,53.339465695381335,-6.218871726022208
yellow,"[205, 220, 57]",1722,1143,53.3394663302256,-6.221582563949466
yellow,"[205, 220, 57]",1633,1143,53.33946859027117,-6.231233146970509
yellow,"[205, 220, 57]",1621,1143,53.339468894996415,-6.232534349175594
red,"[235, 52, 0]",1608,1143,53.33946922511543,-6.233943984897769
green,"[96, 184, 23]",1595,1143,53.33946955523445,-6.235353620619943
green,"[96, 184, 23]",1583,1143,53.33946985995969,-6.236654822825027
green,"[96, 184, 23]",1570,1143,53.33947019007871,-6.2380644585472025
red,"[235, 52, 0]",1506,1143,53.339471815280014,-6.245004203640986
red,"[235, 52, 0]",1417,1143,53.33947407532558,-6.254654786662028
red,"[235, 52, 0]",1405,1143,53.33947438005083,-6.255955988867113
red,"[235, 52, 0]",1329,1143,53.339476309977385,-6.264196936165981
red,"[235, 52, 0]",1291,1143,53.33947727494066,-6.268317409815415
green,"[96, 184, 23]",1253,1143,53.33947823990394,-6.272437883464849
red,"[235, 52, 0]",1240,1143,53.33947857002296,-6.273847519187024
yellow,"[205, 220, 57]",1126,1143,53.33948146491279,-6.286208940135325
yellow,"[205, 220, 57]",1113,1143,53.3394817950318,-6.2876185758575005
yellow,"[205, 220, 57]",1063,1143,53.339483064720326,-6.293040251712019
yellow,"[205, 220, 57]",1050,1143,53.33948339483934,-6.294449887434193
red,"[235, 52, 0]",1037,1143,53.33948372495836,-6.295859523156368
red,"[235, 52, 0]",1025,1143,53.3394840296836,-6.2971607253614525
red,"[235, 52, 0]",999,1143,53.33948468992163,-6.299979996805802
yellow,"[205, 220, 57]",860,1143,53.33948821965573,-6.315052255681363
yellow,"[205, 220, 57]",847,1143,53.33948854977474,-6.316461891403538
red,"[235, 52, 0]",771,1143,53.3394904797013,-6.324702838702406
yellow,"[205, 220, 57]",759,1143,53.33949078442654,-6.32600404090749
red,"[235, 52, 0]",721,1143,53.339491749389815,-6.330124514556924
red,"[235, 52, 0]",683,1143,53.33949271435309,-6.334244988206359
red,"[235, 52, 0]",670,1143,53.339493044472114,-6.335654623928533
yellow,"[205, 220, 57]",645,1143,53.33949367931637,-6.338365461855792
green,"[96, 184, 23]",632,1143,53.33949400943539,-6.339775097577967
yellow,"[205, 220, 57]",581,1143,53.33949530451768,-6.345305206949576
yellow,"[205, 220, 57]",493,1143,53.33949753916948,-6.354847356453528
yellow,"[205, 220, 57]",379,1143,53.33950043405931,-6.36720877740183
orange,"[255, 152, 0]",341,1143,53.33950139902259,-6.371329251051264
yellow,"[205, 220, 57]",277,1143,53.339503024223895,-6.378268996145047
yellow,"[205, 220, 57]",1773,1131,53.34024233965168,-6.216051551343476
yellow,"[205, 220, 57]",1684,1131,53.34024459969724,-6.225702134364519
yellow,"[205, 220, 57]",1671,1131,53.34024492981626,-6.227111770086693
yellow,"[205, 220, 57]",1633,1131,53.340245894779535,-6.231232243736127
yellow,"[205, 220, 57]",1583,1131,53.34024716446806,-6.236653919590646
red,"[235, 52, 0]",1557,1131,53.34024782470609,-6.239473191034995
red,"[235, 52, 0]",1544,1131,53.34024815482511,-6.240882826757169
yellow,"[205, 220, 57]",1506,1131,53.34024911978839,-6.245003300406604
red,"[235, 52, 0]",1405,1131,53.3402516845592,-6.25595508563273
red,"[235, 52, 0]",1392,1131,53.34025201467821,-6.2573647213549055
red,"[235, 52, 0]",1367,1131,53.34025264952248,-6.260075559282165
red,"[235, 52, 0]",1354,1131,53.34025297964149,-6.261485195004339
yellow,"[205, 220, 57]",1341,1131,53.34025330976051,-6.262894830726514
yellow,"[205, 220, 57]",1316,1131,53.34025394460477,-6.265605668653773
yellow,"[205, 220, 57]",1291,1131,53.34025457944903,-6.268316506581033
yellow,"[205, 220, 57]",1265,1131,53.34025523968707,-6.271135778025382
yellow,"[205, 220, 57]",1240,1131,53.34025587453132,-6.273846615952642
yellow,"[205, 220, 57]",1227,1131,53.340256204650345,-6.275256251674816
yellow,"[205, 220, 57]",1202,1131,53.3402568394946,-6.277967089602075
yellow,"[205, 220, 57]",1189,1131,53.340257169613615,-6.2793767253242505
red,"[235, 52, 0]",1177,1131,53.34025747433886,-6.280677927529334
red,"[235, 52, 0]",1139,1131,53.34025843930214,-6.284798401178769
yellow,"[205, 220, 57]",1113,1131,53.34025909954017,-6.287617672623118
yellow,"[205, 220, 57]",1063,1131,53.340260369228695,-6.293039348477636
red,"[235, 52, 0]",1050,1131,53.34026069934771,-6.294448984199812
yellow,"[205, 220, 57]",949,1131,53.340263264118526,-6.305400769425939
yellow,"[205, 220, 57]",923,1131,53.34026392435656,-6.308220040870288
red,"[235, 52, 0]",873,1131,53.34026519404508,-6.313641716724806
red,"[235, 52, 0]",860,1131,53.340265524164096,-6.315051352446981
yellow,"[205, 220, 57]",847,1131,53.34026585428311,-6.316460988169156
yellow,"[205, 220, 57]",835,1131,53.34026615900836,-6.31776219037424
red,"[235, 52, 0]",733,1131,53.34026874917294,-6.328822409117458
red,"[235, 52, 0]",721,1131,53.34026905389819,-6.330123611322542
red,"[235, 52, 0]",708,1131,53.340269384017205,-6.3315332470447165
red,"[235, 52, 0]",695,1131,53.34026971413622,-6.332942882766892
yellow,"[205, 220, 57]",657,1131,53.3402706790995,-6.3370633564163255
yellow,"[205, 220, 57]",645,1131,53.340270983824745,-6.33836455862141
yellow,"[205, 220, 57]",569,1131,53.3402729137513,-6.3466055059202775
green,"[96, 184, 23]",531,1131,53.34027387871458,-6.350725979569711
green,"[96, 184, 23]",493,1131,53.340274843677854,-6.354846453219146
green,"[96, 184, 23]",480,1131,53.34027517379687,-6.35625608894132
green,"[96, 184, 23]",328,1131,53.34027903364998,-6.372737983539056
green,"[96, 184, 23]",1709,1118,53.341086044737054,-6.222990317933345
yellow,"[205, 220, 57]",1646,1118,53.341087644544594,-6.229821629510038
yellow,"[205, 220, 57]",1633,1118,53.34108797466361,-6.231231265232213
yellow,"[205, 220, 57]",1608,1118,53.34108860950787,-6.233942103159472
yellow,"[205, 220, 57]",1595,1118,53.341088939626886,-6.235351738881647
yellow,"[205, 220, 57]",1583,1118,53.34108924435213,-6.236652941086732
red,"[235, 52, 0]",1557,1118,53.34108990459016,-6.239472212531081
green,"[96, 184, 23]",1531,1118,53.34109056482819,-6.24229148397543
orange,"[255, 152, 0]",1519,1118,53.34109086955344,-6.243592686180515
red,"[235, 52, 0]",1506,1118,53.341091199672455,-6.24500232190269
red,"[235, 52, 0]",1481,1118,53.34109183451672,-6.2477131598299485
red,"[235, 52, 0]",1417,1118,53.34109345971802,-6.2546529049237325
red,"[235, 52, 0]",1405,1118,53.34109376444327,-6.255954107128817
red,"[235, 52, 0]",1392,1118,53.34109409456229,-6.257363742850991
orange,"[255, 152, 0]",1379,1118,53.3410944246813,-6.258773378573166
red,"[235, 52, 0]",1367,1118,53.34109472940655,-6.260074580778251
red,"[235, 52, 0]",1354,1118,53.34109505952557,-6.261484216500426
yellow,"[205, 220, 57]",1341,1118,53.34109538964458,-6.2628938522226
yellow,"[205, 220, 57]",1329,1118,53.34109569436983,-6.2641950544276845
yellow,"[205, 220, 57]",1316,1118,53.34109602448884,-6.26560469014986
yellow,"[205, 220, 57]",1278,1118,53.34109698945212,-6.2697251637992935
yellow,"[205, 220, 57]",1253,1118,53.34109762429638,-6.272436001726552
red,"[235, 52, 0]",1227,1118,53.34109828453441,-6.275255273170902
yellow,"[205, 220, 57]",1202,1118,53.34109891937867,-6.277966111098161
green,"[96, 184, 23]",1189,1118,53.34109924949769,-6.279375746820336
yellow,"[205, 220, 57]",1177,1118,53.341099554222936,-6.280676949025421
red,"[235, 52, 0]",1113,1118,53.34110117942424,-6.287616694119204
yellow,"[205, 220, 57]",1063,1118,53.34110244911277,-6.293038369973722
red,"[235, 52, 0]",1037,1118,53.3411031093508,-6.295857641418072
red,"[235, 52, 0]",987,1118,53.34110437903932,-6.301279317272591
red,"[235, 52, 0]",873,1118,53.34110727392915,-6.313640738220892
red,"[235, 52, 0]",860,1118,53.34110760404817,-6.315050373943067
red,"[235, 52, 0]",759,1118,53.34111016881898,-6.326002159169194
yellow,"[205, 220, 57]",746,1118,53.341110498938,-6.327411794891368
orange,"[255, 152, 0]",733,1118,53.341110829057016,-6.328821430613544
red,"[235, 52, 0]",721,1118,53.341111133782256,-6.330122632818628
red,"[235, 52, 0]",708,1118,53.34111146390127,-6.331532268540803
green,"[96, 184, 23]",683,1118,53.34111209874553,-6.334243106468062
red,"[235, 52, 0]",632,1118,53.34111339382783,-6.339773215839671
yellow,"[205, 220, 57]",594,1118,53.3411143587911,-6.3438936894891045
yellow,"[205, 220, 57]",543,1118,53.3411156538734,-6.349423798860713
green,"[96, 184, 23]",531,1118,53.34111595859864,-6.350725001065798
yellow,"[205, 220, 57]",493,1118,53.34111692356192,-6.354845474715232
green,"[96, 184, 23]",429,1118,53.34111854876323,-6.361785219809015
yellow,"[205, 220, 57]",417,1118,53.34111885348848,-6.363086422014099
green,"[96, 184, 23]",1646,1105,53.34192972442866,-6.229820651006124
yellow,"[205, 220, 57]",1621,1105,53.34193035927292,-6.232531488933383
green,"[96, 184, 23]",1595,1105,53.34193101951095,-6.235350760377733
green,"[96, 184, 23]",1583,1105,53.3419313242362,-6.236651962582817
yellow,"[205, 220, 57]",1531,1105,53.341932644712266,-6.242290505471517
yellow,"[205, 220, 57]",1455,1105,53.34193457463881,-6.250531452770384
yellow,"[205, 220, 57]",1443,1105,53.34193487936406,-6.251832654975469
red,"[235, 52, 0]",1430,1105,53.34193520948308,-6.253242290697644
orange,"[255, 152, 0]",1417,1105,53.34193553960209,-6.254651926419818
red,"[235, 52, 0]",1405,1105,53.34193584432734,-6.255953128624903
yellow,"[205, 220, 57]",1392,1105,53.34193617444635,-6.257362764347078
yellow,"[205, 220, 57]",1367,1105,53.341936809290615,-6.260073602274336
yellow,"[205, 220, 57]",1316,1105,53.34193810437291,-6.265603711645945
red,"[235, 52, 0]",1253,1105,53.34193970418045,-6.272435023222639
red,"[235, 52, 0]",1227,1105,53.34194036441848,-6.275254294666988
yellow,"[205, 220, 57]",1215,1105,53.341940669143725,-6.2765554968720725
red,"[235, 52, 0]",1202,1105,53.34194099926274,-6.277965132594248
orange,"[255, 152, 0]",1189,1105,53.34194132938176,-6.279374768316422
red,"[235, 52, 0]",1126,1105,53.341942929189294,-6.286206079893115
red,"[235, 52, 0]",1113,1105,53.34194325930831,-6.28761571561529
red,"[235, 52, 0]",1037,1105,53.34194518923486,-6.295856662914158
yellow,"[205, 220, 57]",1025,1105,53.34194549396011,-6.297157865119242
red,"[235, 52, 0]",1012,1105,53.341945824079126,-6.298567500841417
yellow,"[205, 220, 57]",936,1105,53.34194775400568,-6.306808448140285
yellow,"[205, 220, 57]",873,1105,53.34194935381322,-6.313639759716978
red,"[235, 52, 0]",860,1105,53.34194968393224,-6.315049395439153
red,"[235, 52, 0]",809,1105,53.34195097901453,-6.320579504810762
yellow,"[205, 220, 57]",721,1105,53.34195321366633,-6.330121654314714
yellow,"[205, 220, 57]",708,1105,53.341953543785344,-6.331531290036889
